split_seed,dataset_id,model_id,alpha,selection_metric,oracle_outcome,planner_outcome,oracle_candidate,planner_candidate,oracle_mean_total_ms,planner_mean_total_ms,oracle_candidate_count,planner_candidate_count,oracle_safe_count,planner_safe_count,oracle_rejected_count,planner_rejected_count,oracle_failed_count,planner_failed_count,safe_recall_defined,safe_recall,optimum_recall_defined,optimum_recall,latency_regret_defined,latency_regret,pruning_ratio,false_no_safe,planning_overhead_us
0,iris_binary,linear_poly3,0.75,mean_total_ms,SELECTED,SELECTED,default__rescale_aware,default__rescale_aware,158.358347,158.358347,22,6,12,2,8,3,2,1,true,0.166666666667,true,1,true,0,0.727272727273,false,89.198
0,iris_binary,linear_poly3,0.9,mean_total_ms,SELECTED,SELECTED,default__rescale_aware,default__rescale_aware,158.358347,158.358347,22,6,12,2,8,3,2,1,true,0.166666666667,true,1,true,0,0.727272727273,false,89.468
0,iris_binary,mlp_square_linear_score,0.1,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale40__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,223.279040571,232.634803357,22,8,18,4,4,4,0,0,true,0.222222222222,true,0,true,0.0419016615342,0.636363636364,false,95.179
0,iris_binary,mlp_square_linear_score,0.25,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale40__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,223.279040571,232.634803357,22,8,18,4,4,4,0,0,true,0.222222222222,true,0,true,0.0419016615342,0.636363636364,false,94.217
0,iris_binary,mlp_square_linear_score,0.5,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale40__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,223.279040571,232.634803357,22,8,18,4,4,4,0,0,true,0.222222222222,true,0,true,0.0419016615342,0.636363636364,false,92.594
0,iris_binary,mlp_square_linear_score,0.75,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale40__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,223.279040571,232.634803357,22,8,18,4,4,4,0,0,true,0.222222222222,true,0,true,0.0419016615342,0.636363636364,false,95.69
0,iris_binary,mlp_square_linear_score,0.9,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale40__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,223.279040571,232.634803357,22,8,18,4,4,4,0,0,true,0.222222222222,true,0,true,0.0419016615342,0.636363636364,false,93.625
0,mnist_pool16,linear_poly3,0.1,mean_total_ms,SELECTED,SELECTED,default__rescale_aware,default__rescale_aware,362.489577787,362.489577787,22,6,12,2,8,3,2,1,true,0.166666666667,true,1,true,0,0.727272727273,false,89.298
0,mnist_pool16,linear_poly3,0.25,mean_total_ms,SELECTED,SELECTED,default__rescale_aware,default__rescale_aware,362.489577787,362.489577787,22,6,12,2,8,3,2,1,true,0.166666666667,true,1,true,0,0.727272727273,false,88.997
0,mnist_pool16,linear_poly3,0.5,mean_total_ms,SELECTED,SELECTED,default__rescale_aware,default__rescale_aware,362.489577787,362.489577787,22,6,12,2,8,3,2,1,true,0.166666666667,true,1,true,0,0.727272727273,false,1428.611
