split_seed,dataset_id,model_id,alpha,protected_margin,decision_budget,sensitivity,unit_error_budget,multiplicative_depth,add_ops,mul_ops,rot_ops,rescale_ops,planned_chain_length,planned_scale_bits,planned_logN,estimated_log_qp,ideal_candidate_count,projected_candidate_count,projected_candidate_ids,planning_overhead_us,plan_reason
1,iris_binary,mlp_square_linear_score,0.1,0.069303860219,0.0069303860219,6.05,0.00114551835073,1,21,25,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,72.376,budget=0.00693039 sensitivity=6.05 unit_budget=0.00114552 depth=1 chain=3 scale=30 logN=14 logQP≈210
1,iris_binary,mlp_square_linear_score,0.25,0.069303860219,0.0173259650548,6.05,0.00286379587682,1,21,25,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,77.525,budget=0.017326 sensitivity=6.05 unit_budget=0.0028638 depth=1 chain=3 scale=30 logN=14 logQP≈210
1,iris_binary,mlp_square_linear_score,0.5,0.069303860219,0.0346519301095,6.05,0.00572759175364,1,21,25,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,72.957,budget=0.0346519 sensitivity=6.05 unit_budget=0.00572759 depth=1 chain=3 scale=30 logN=14 logQP≈210
1,iris_binary,mlp_square_linear_score,0.75,0.069303860219,0.0519778951643,6.05,0.00859138763045,1,21,25,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,65.633,budget=0.0519779 sensitivity=6.05 unit_budget=0.00859139 depth=1 chain=3 scale=30 logN=14 logQP≈210
1,iris_binary,mlp_square_linear_score,0.9,0.069303860219,0.0623734741971,6.05,0.0103096651565,1,21,25,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,64.832,budget=0.0623735 sensitivity=6.05 unit_budget=0.0103097 depth=1 chain=3 scale=30 logN=14 logQP≈210
1,mnist_pool16,linear_poly3,0.1,0.001186814018,0.0001186814018,5.4,2.19780373704e-05,2,18,20,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,61.896,budget=0.000118681 sensitivity=5.4 unit_budget=2.1978e-05 depth=2 chain=4 scale=30 logN=14 logQP≈240
1,mnist_pool16,linear_poly3,0.25,0.001186814018,0.0002967035045,5.4,5.49450934259e-05,2,18,20,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,59.342,budget=0.000296704 sensitivity=5.4 unit_budget=5.49451e-05 depth=2 chain=4 scale=30 logN=14 logQP≈240
1,mnist_pool16,linear_poly3,0.5,0.001186814018,0.000593407009,5.4,0.000109890186852,2,18,20,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,69.18,budget=0.000593407 sensitivity=5.4 unit_budget=0.00010989 depth=2 chain=4 scale=30 logN=14 logQP≈240
1,mnist_pool16,linear_poly3,0.75,0.001186814018,0.0008901105135,5.4,0.000164835280278,2,18,20,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,61.626,budget=0.000890111 sensitivity=5.4 unit_budget=0.000164835 depth=2 chain=4 scale=30 logN=14 logQP≈240
1,mnist_pool16,linear_poly3,0.9,0.001186814018,0.0010681326162,5.4,0.000197802336333,2,18,20,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,58.951,budget=0.00106813 sensitivity=5.4 unit_budget=0.000197802 depth=2 chain=4 scale=30 logN=14 logQP≈240
1,mnist_pool16,mlp_square_linear_score,0.1,0.00107120826,0.000107120826,15.65,6.84478121406e-06,1,69,73,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,63.008,budget=0.000107121 sensitivity=15.65 unit_budget=6.84478e-06 depth=1 chain=3 scale=30 logN=14 logQP≈210
1,mnist_pool16,mlp_square_linear_score,0.25,0.00107120826,0.000267802065,15.65,1.71119530351e-05,1,69,73,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,136.456,budget=0.000267802 sensitivity=15.65 unit_budget=1.7112e-05 depth=1 chain=3 scale=30 logN=14 logQP≈210
1,mnist_pool16,mlp_square_linear_score,0.5,0.00107120826,0.00053560413,15.65,3.42239060703e-05,1,69,73,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,89.447,budget=0.000535604 sensitivity=15.65 unit_budget=3.42239e-05 depth=1 chain=3 scale=30 logN=14 logQP≈210
1,mnist_pool16,mlp_square_linear_score,0.75,0.00107120826,0.000803406195,15.65,5.13358591054e-05,1,69,73,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,83.477,budget=0.000803406 sensitivity=15.65 unit_budget=5.13359e-05 depth=1 chain=3 scale=30 logN=14 logQP≈210
1,mnist_pool16,mlp_square_linear_score,0.9,0.00107120826,0.000964087434,15.65,6.16030309265e-05,1,69,73,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,151.044,budget=0.000964087 sensitivity=15.65 unit_budget=6.1603e-05 depth=1 chain=3 scale=30 logN=14 logQP≈210
1,wdbc,linear_poly3,0.1,0.001463626482,0.0001463626482,3.8,3.85164863684e-05,2,10,12,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,69.511,budget=0.000146363 sensitivity=3.8 unit_budget=3.85165e-05 depth=2 chain=4 scale=30 logN=14 logQP≈240
1,wdbc,linear_poly3,0.25,0.001463626482,0.0003659066205,3.8,9.62912159211e-05,2,10,12,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,65.032,budget=0.000365907 sensitivity=3.8 unit_budget=9.62912e-05 depth=2 chain=4 scale=30 logN=14 logQP≈240
1,wdbc,linear_poly3,0.5,0.001463626482,0.000731813241,3.8,0.000192582431842,2,10,12,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,75.852,budget=0.000731813 sensitivity=3.8 unit_budget=0.000192582 depth=2 chain=4 scale=30 logN=14 logQP≈240
1,wdbc,linear_poly3,0.75,0.001463626482,0.0010977198615,3.8,0.000288873647763,2,10,12,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,66.084,budget=0.00109772 sensitivity=3.8 unit_budget=0.000288874 depth=2 chain=4 scale=30 logN=14 logQP≈240
1,wdbc,linear_poly3,0.9,0.001463626482,0.0013172638338,3.8,0.000346648377316,2,10,12,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,62.707,budget=0.00131726 sensitivity=3.8 unit_budget=0.000346648 depth=2 chain=4 scale=30 logN=14 logQP≈240
1,wdbc,mlp_square_linear_score,0.1,0.001449907758,0.0001449907758,9.25,1.56746784649e-05,1,37,41,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,66.735,budget=0.000144991 sensitivity=9.25 unit_budget=1.56747e-05 depth=1 chain=3 scale=30 logN=14 logQP≈210
1,wdbc,mlp_square_linear_score,0.25,0.001449907758,0.0003624769395,9.25,3.91866961622e-05,1,37,41,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,63.78,budget=0.000362477 sensitivity=9.25 unit_budget=3.91867e-05 depth=1 chain=3 scale=30 logN=14 logQP≈210
1,wdbc,mlp_square_linear_score,0.5,0.001449907758,0.000724953879,9.25,7.83733923243e-05,1,37,41,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,66.395,budget=0.000724954 sensitivity=9.25 unit_budget=7.83734e-05 depth=1 chain=3 scale=30 logN=14 logQP≈210
1,wdbc,mlp_square_linear_score,0.75,0.001449907758,0.0010874308185,9.25,0.000117560088486,1,37,41,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,63.609,budget=0.00108743 sensitivity=9.25 unit_budget=0.00011756 depth=1 chain=3 scale=30 logN=14 logQP≈210
1,wdbc,mlp_square_linear_score,0.9,0.001449907758,0.0013049169822,9.25,0.000141072106184,1,37,41,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,64.822,budget=0.00130492 sensitivity=9.25 unit_budget=0.000141072 depth=1 chain=3 scale=30 logN=14 logQP≈210
2,banknote,linear_poly3,0.1,0.004312115264,0.0004312115264,3,0.000143737175467,2,6,8,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,58.721,budget=0.000431212 sensitivity=3 unit_budget=0.000143737 depth=2 chain=4 scale=30 logN=14 logQP≈240
2,banknote,linear_poly3,0.25,0.004312115264,0.001078028816,3,0.000359342938667,2,6,8,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,129.934,budget=0.00107803 sensitivity=3 unit_budget=0.000359343 depth=2 chain=4 scale=30 logN=14 logQP≈240
2,banknote,linear_poly3,0.5,0.004312115264,0.002156057632,3,0.000718685877333,2,6,8,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,64.772,budget=0.00215606 sensitivity=3 unit_budget=0.000718686 depth=2 chain=4 scale=30 logN=14 logQP≈240
2,banknote,linear_poly3,0.75,0.004312115264,0.003234086448,3,0.001078028816,2,6,8,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,59.793,budget=0.00323409 sensitivity=3 unit_budget=0.00107803 depth=2 chain=4 scale=30 logN=14 logQP≈240
2,banknote,linear_poly3,0.9,0.004312115264,0.0038809037376,3,0.0012936345792,2,6,8,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,59.081,budget=0.0038809 sensitivity=3 unit_budget=0.00129363 depth=2 chain=4 scale=30 logN=14 logQP≈240
2,banknote,mlp_square_linear_score,0.1,0.012219452992,0.0012219452992,6.05,0.00020197442962,1,21,25,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,64.12,budget=0.00122195 sensitivity=6.05 unit_budget=0.000201974 depth=1 chain=3 scale=30 logN=14 logQP≈210
2,banknote,mlp_square_linear_score,0.25,0.012219452992,0.003054863248,6.05,0.00050493607405,1,21,25,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,63.088,budget=0.00305486 sensitivity=6.05 unit_budget=0.000504936 depth=1 chain=3 scale=30 logN=14 logQP≈210
2,banknote,mlp_square_linear_score,0.5,0.012219452992,0.006109726496,6.05,0.0010098721481,1,21,25,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,63.469,budget=0.00610973 sensitivity=6.05 unit_budget=0.00100987 depth=1 chain=3 scale=30 logN=14 logQP≈210
2,banknote,mlp_square_linear_score,0.75,0.012219452992,0.009164589744,6.05,0.00151480822215,1,21,25,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,64.872,budget=0.00916459 sensitivity=6.05 unit_budget=0.00151481 depth=1 chain=3 scale=30 logN=14 logQP≈210
2,banknote,mlp_square_linear_score,0.9,0.012219452992,0.0109975076928,6.05,0.00181776986658,1,21,25,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,145.784,budget=0.0109975 sensitivity=6.05 unit_budget=0.00181777 depth=1 chain=3 scale=30 logN=14 logQP≈210
2,digits_binary,linear_poly3,0.1,0.001280785606,0.0001280785606,3.8,3.37048843684e-05,2,10,12,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,142.097,budget=0.000128079 sensitivity=3.8 unit_budget=3.37049e-05 depth=2 chain=4 scale=30 logN=14 logQP≈240
2,digits_binary,linear_poly3,0.25,0.001280785606,0.0003201964015,3.8,8.42622109211e-05,2,10,12,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,67.927,budget=0.000320196 sensitivity=3.8 unit_budget=8.42622e-05 depth=2 chain=4 scale=30 logN=14 logQP≈240
2,digits_binary,linear_poly3,0.5,0.001280785606,0.000640392803,3.8,0.000168524421842,2,10,12,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,61.996,budget=0.000640393 sensitivity=3.8 unit_budget=0.000168524 depth=2 chain=4 scale=30 logN=14 logQP≈240
2,digits_binary,linear_poly3,0.75,0.001280785606,0.0009605892045,3.8,0.000252786632763,2,10,12,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,59.942,budget=0.000960589 sensitivity=3.8 unit_budget=0.000252787 depth=2 chain=4 scale=30 logN=14 logQP≈240
2,digits_binary,linear_poly3,0.9,0.001280785606,0.0011527070454,3.8,0.000303343959316,2,10,12,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,59.712,budget=0.00115271 sensitivity=3.8 unit_budget=0.000303344 depth=2 chain=4 scale=30 logN=14 logQP≈240
2,digits_binary,mlp_square_linear_score,0.1,0.001081796708,0.0001081796708,9.25,1.16950995459e-05,1,37,41,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,75.452,budget=0.00010818 sensitivity=9.25 unit_budget=1.16951e-05 depth=1 chain=3 scale=30 logN=14 logQP≈210
2,digits_binary,mlp_square_linear_score,0.25,0.001081796708,0.000270449177,9.25,2.92377488649e-05,1,37,41,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,73.368,budget=0.000270449 sensitivity=9.25 unit_budget=2.92377e-05 depth=1 chain=3 scale=30 logN=14 logQP≈210
2,digits_binary,mlp_square_linear_score,0.5,0.001081796708,0.000540898354,9.25,5.84754977297e-05,1,37,41,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,115.607,budget=0.000540898 sensitivity=9.25 unit_budget=5.84755e-05 depth=1 chain=3 scale=30 logN=14 logQP≈210
2,digits_binary,mlp_square_linear_score,0.75,0.001081796708,0.000811347531,9.25,8.77132465946e-05,1,37,41,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,70.232,budget=0.000811348 sensitivity=9.25 unit_budget=8.77132e-05 depth=1 chain=3 scale=30 logN=14 logQP≈210
2,digits_binary,mlp_square_linear_score,0.9,0.001081796708,0.0009736170372,9.25,0.000105255895914,1,37,41,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,65.884,budget=0.000973617 sensitivity=9.25 unit_budget=0.000105256 depth=1 chain=3 scale=30 logN=14 logQP≈210
2,iris_binary,linear_poly3,0.1,0.054808789627,0.0054808789627,3,0.00182695965423,2,6,8,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,263.425,budget=0.00548088 sensitivity=3 unit_budget=0.00182696 depth=2 chain=4 scale=30 logN=14 logQP≈240
2,iris_binary,linear_poly3,0.25,0.054808789627,0.0137021974067,3,0.00456739913558,2,6,8,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,64.371,budget=0.0137022 sensitivity=3 unit_budget=0.0045674 depth=2 chain=4 scale=30 logN=14 logQP≈240
2,iris_binary,linear_poly3,0.5,0.054808789627,0.0274043948135,3,0.00913479827117,2,6,8,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,62.998,budget=0.0274044 sensitivity=3 unit_budget=0.0091348 depth=2 chain=4 scale=30 logN=14 logQP≈240
2,iris_binary,linear_poly3,0.75,0.054808789627,0.0411065922202,3,0.0137021974067,2,6,8,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,61.856,budget=0.0411066 sensitivity=3 unit_budget=0.0137022 depth=2 chain=4 scale=30 logN=14 logQP≈240
2,iris_binary,linear_poly3,0.9,0.054808789627,0.0493279106643,3,0.0164426368881,2,6,8,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,59.111,budget=0.0493279 sensitivity=3 unit_budget=0.0164426 depth=2 chain=4 scale=30 logN=14 logQP≈240
2,iris_binary,mlp_square_linear_score,0.1,0.069303860219,0.0069303860219,6.05,0.00114551835073,1,21,25,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,65.072,budget=0.00693039 sensitivity=6.05 unit_budget=0.00114552 depth=1 chain=3 scale=30 logN=14 logQP≈210
2,iris_binary,mlp_square_linear_score,0.25,0.069303860219,0.0173259650548,6.05,0.00286379587682,1,21,25,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,63.94,budget=0.017326 sensitivity=6.05 unit_budget=0.0028638 depth=1 chain=3 scale=30 logN=14 logQP≈210
2,iris_binary,mlp_square_linear_score,0.5,0.069303860219,0.0346519301095,6.05,0.00572759175364,1,21,25,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,63.7,budget=0.0346519 sensitivity=6.05 unit_budget=0.00572759 depth=1 chain=3 scale=30 logN=14 logQP≈210
