split_seed,dataset_id,model_id,alpha,selection_metric,oracle_outcome,planner_outcome,oracle_candidate,planner_candidate,oracle_mean_total_ms,planner_mean_total_ms,oracle_candidate_count,planner_candidate_count,oracle_safe_count,planner_safe_count,oracle_rejected_count,planner_rejected_count,oracle_failed_count,planner_failed_count,safe_recall_defined,safe_recall,optimum_recall_defined,optimum_recall,latency_regret_defined,latency_regret,pruning_ratio,false_no_safe,planning_overhead_us
1,wdbc,linear_poly3,0.75,mean_total_ms,SELECTED,SELECTED,deep_chain_8_scale45__rescale_aware,deep_chain_8_scale45__rescale_aware,499.062327906,499.062327906,14,6,4,2,8,3,2,1,true,0.5,true,1,true,0,0.571428571429,false,66.084
1,wdbc,linear_poly3,0.9,mean_total_ms,SELECTED,SELECTED,deep_chain_8_scale45__rescale_aware,deep_chain_8_scale45__rescale_aware,499.062327906,499.062327906,14,6,4,2,8,3,2,1,true,0.5,true,1,true,0,0.571428571429,false,62.707
1,wdbc,mlp_square_linear_score,0.1,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale38__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,256.846471965,256.846471965,14,8,10,4,4,4,0,0,true,0.4,true,1,true,0,0.428571428571,false,66.735
1,wdbc,mlp_square_linear_score,0.25,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale38__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,256.846471965,256.846471965,14,8,10,4,4,4,0,0,true,0.4,true,1,true,0,0.428571428571,false,63.78
1,wdbc,mlp_square_linear_score,0.5,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale38__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,256.846471965,256.846471965,14,8,10,4,4,4,0,0,true,0.4,true,1,true,0,0.428571428571,false,66.395
1,wdbc,mlp_square_linear_score,0.75,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale38__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,256.846471965,256.846471965,14,8,10,4,4,4,0,0,true,0.4,true,1,true,0,0.428571428571,false,63.609
1,wdbc,mlp_square_linear_score,0.9,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale38__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,256.846471965,256.846471965,14,8,10,4,4,4,0,0,true,0.4,true,1,true,0,0.428571428571,false,64.822
2,banknote,linear_poly3,0.1,mean_total_ms,SELECTED,SELECTED,deep_chain_8_scale45__rescale_aware,deep_chain_8_scale45__rescale_aware,342.959949688,342.959949688,14,6,4,2,8,3,2,1,true,0.5,true,1,true,0,0.571428571429,false,58.721
2,banknote,linear_poly3,0.25,mean_total_ms,SELECTED,SELECTED,deep_chain_8_scale45__rescale_aware,deep_chain_8_scale45__rescale_aware,342.959949688,342.959949688,14,6,4,2,8,3,2,1,true,0.5,true,1,true,0,0.571428571429,false,129.934
2,banknote,linear_poly3,0.5,mean_total_ms,SELECTED,SELECTED,deep_chain_8_scale45__rescale_aware,deep_chain_8_scale45__rescale_aware,342.959949688,342.959949688,14,6,4,2,8,3,2,1,true,0.5,true,1,true,0,0.571428571429,false,64.772
2,banknote,linear_poly3,0.75,mean_total_ms,SELECTED,SELECTED,deep_chain_8_scale45__rescale_aware,deep_chain_8_scale45__rescale_aware,342.959949688,342.959949688,14,6,4,2,8,3,2,1,true,0.5,true,1,true,0,0.571428571429,false,59.793
2,banknote,linear_poly3,0.9,mean_total_ms,SELECTED,SELECTED,deep_chain_8_scale45__rescale_aware,deep_chain_8_scale45__rescale_aware,342.959949688,342.959949688,14,6,4,2,8,3,2,1,true,0.5,true,1,true,0,0.571428571429,false,59.081
2,banknote,mlp_square_linear_score,0.1,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale42__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,187.330103034,187.895669688,14,8,10,4,4,4,0,0,true,0.4,true,0,true,0.00301909113666,0.428571428571,false,64.12
2,banknote,mlp_square_linear_score,0.25,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale42__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,187.330103034,187.895669688,14,8,10,4,4,4,0,0,true,0.4,true,0,true,0.00301909113666,0.428571428571,false,63.088
2,banknote,mlp_square_linear_score,0.5,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale42__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,187.330103034,187.895669688,14,8,10,4,4,4,0,0,true,0.4,true,0,true,0.00301909113666,0.428571428571,false,63.469
2,banknote,mlp_square_linear_score,0.75,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale42__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,187.330103034,187.895669688,14,8,10,4,4,4,0,0,true,0.4,true,0,true,0.00301909113666,0.428571428571,false,64.872
2,banknote,mlp_square_linear_score,0.9,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale42__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,187.330103034,187.895669688,14,8,10,4,4,4,0,0,true,0.4,true,0,true,0.00301909113666,0.428571428571,false,145.784
2,digits_binary,linear_poly3,0.1,mean_total_ms,SELECTED,SELECTED,deep_chain_8_scale45__rescale_aware,deep_chain_8_scale45__rescale_aware,495.524465437,495.524465437,14,6,4,2,8,3,2,1,true,0.5,true,1,true,0,0.571428571429,false,142.097
2,digits_binary,linear_poly3,0.25,mean_total_ms,SELECTED,SELECTED,deep_chain_8_scale45__rescale_aware,deep_chain_8_scale45__rescale_aware,495.524465437,495.524465437,14,6,4,2,8,3,2,1,true,0.5,true,1,true,0,0.571428571429,false,67.927
2,digits_binary,linear_poly3,0.5,mean_total_ms,SELECTED,SELECTED,deep_chain_8_scale45__rescale_aware,deep_chain_8_scale45__rescale_aware,495.524465437,495.524465437,14,6,4,2,8,3,2,1,true,0.5,true,1,true,0,0.571428571429,false,61.996
2,digits_binary,linear_poly3,0.75,mean_total_ms,SELECTED,SELECTED,deep_chain_8_scale45__rescale_aware,deep_chain_8_scale45__rescale_aware,495.524465437,495.524465437,14,6,4,2,8,3,2,1,true,0.5,true,1,true,0,0.571428571429,false,59.942
2,digits_binary,linear_poly3,0.9,mean_total_ms,SELECTED,SELECTED,deep_chain_8_scale45__rescale_aware,deep_chain_8_scale45__rescale_aware,495.524465437,495.524465437,14,6,4,2,8,3,2,1,true,0.5,true,1,true,0,0.571428571429,false,59.712
2,digits_binary,mlp_square_linear_score,0.1,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale40__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,251.805537141,257.23821003,14,8,10,4,4,4,0,0,true,0.4,true,0,true,0.021574874606,0.428571428571,false,75.452
2,digits_binary,mlp_square_linear_score,0.25,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale40__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,251.805537141,257.23821003,14,8,10,4,4,4,0,0,true,0.4,true,0,true,0.021574874606,0.428571428571,false,73.368
2,digits_binary,mlp_square_linear_score,0.5,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale40__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,251.805537141,257.23821003,14,8,10,4,4,4,0,0,true,0.4,true,0,true,0.021574874606,0.428571428571,false,115.607
2,digits_binary,mlp_square_linear_score,0.75,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale40__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,251.805537141,257.23821003,14,8,10,4,4,4,0,0,true,0.4,true,0,true,0.021574874606,0.428571428571,false,70.232
2,digits_binary,mlp_square_linear_score,0.9,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale40__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,251.805537141,257.23821003,14,8,10,4,4,4,0,0,true,0.4,true,0,true,0.021574874606,0.428571428571,false,65.884
2,iris_binary,linear_poly3,0.1,mean_total_ms,SELECTED,SELECTED,deep_chain_8_scale45__rescale_aware,deep_chain_8_scale45__rescale_aware,346.315951643,346.315951643,14,6,4,2,8,3,2,1,true,0.5,true,1,true,0,0.571428571429,false,263.425
2,iris_binary,linear_poly3,0.25,mean_total_ms,SELECTED,SELECTED,deep_chain_8_scale45__rescale_aware,deep_chain_8_scale45__rescale_aware,346.315951643,346.315951643,14,6,4,2,8,3,2,1,true,0.5,true,1,true,0,0.571428571429,false,64.371
2,iris_binary,linear_poly3,0.5,mean_total_ms,SELECTED,SELECTED,deep_chain_8_scale45__rescale_aware,deep_chain_8_scale45__rescale_aware,346.315951643,346.315951643,14,6,4,2,8,3,2,1,true,0.5,true,1,true,0,0.571428571429,false,62.998
2,iris_binary,linear_poly3,0.75,mean_total_ms,SELECTED,SELECTED,deep_chain_8_scale45__rescale_aware,deep_chain_8_scale45__rescale_aware,346.315951643,346.315951643,14,6,4,2,8,3,2,1,true,0.5,true,1,true,0,0.571428571429,false,61.856
2,iris_binary,linear_poly3,0.9,mean_total_ms,SELECTED,SELECTED,deep_chain_8_scale45__rescale_aware,deep_chain_8_scale45__rescale_aware,346.315951643,346.315951643,14,6,4,2,8,3,2,1,true,0.5,true,1,true,0,0.571428571429,false,59.111
2,iris_binary,mlp_square_linear_score,0.1,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale40__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,189.809040571,195.937436214,14,8,10,4,4,4,0,0,true,0.4,true,0,true,0.0322871641122,0.428571428571,false,65.072
2,iris_binary,mlp_square_linear_score,0.25,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale40__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,189.809040571,195.937436214,14,8,10,4,4,4,0,0,true,0.4,true,0,true,0.0322871641122,0.428571428571,false,63.94
2,iris_binary,mlp_square_linear_score,0.5,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale40__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,189.809040571,195.937436214,14,8,10,4,4,4,0,0,true,0.4,true,0,true,0.0322871641122,0.428571428571,false,63.7
2,iris_binary,mlp_square_linear_score,0.75,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale40__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,189.809040571,195.937436214,14,8,10,4,4,4,0,0,true,0.4,true,0,true,0.0322871641122,0.428571428571,false,63.829
2,iris_binary,mlp_square_linear_score,0.9,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale40__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,189.809040571,195.937436214,14,8,10,4,4,4,0,0,true,0.4,true,0,true,0.0322871641122,0.428571428571,false,68.569
2,mnist_pool16,linear_poly3,0.1,mean_total_ms,SELECTED,SELECTED,deep_chain_8_scale45__rescale_aware,deep_chain_8_scale45__rescale_aware,812.062436394,812.062436394,14,6,4,2,8,3,2,1,true,0.5,true,1,true,0,0.571428571429,false,131.987
2,mnist_pool16,linear_poly3,0.25,mean_total_ms,SELECTED,SELECTED,deep_chain_8_scale45__rescale_aware,deep_chain_8_scale45__rescale_aware,812.062436394,812.062436394,14,6,4,2,8,3,2,1,true,0.5,true,1,true,0,0.571428571429,false,180.338
2,mnist_pool16,linear_poly3,0.5,mean_total_ms,SELECTED,SELECTED,deep_chain_8_scale45__rescale_aware,deep_chain_8_scale45__rescale_aware,812.062436394,812.062436394,14,6,4,2,8,3,2,1,true,0.5,true,1,true,0,0.571428571429,false,65.884
2,mnist_pool16,linear_poly3,0.75,mean_total_ms,SELECTED,SELECTED,deep_chain_8_scale45__rescale_aware,deep_chain_8_scale45__rescale_aware,812.062436394,812.062436394,14,6,4,2,8,3,2,1,true,0.5,true,1,true,0,0.571428571429,false,75.261
2,mnist_pool16,linear_poly3,0.9,mean_total_ms,SELECTED,SELECTED,deep_chain_8_scale45__rescale_aware,deep_chain_8_scale45__rescale_aware,812.062436394,812.062436394,14,6,4,2,8,3,2,1,true,0.5,true,1,true,0,0.571428571429,false,67.707
2,mnist_pool16,mlp_square_linear_score,0.1,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale38__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,381.042033382,381.042033382,14,8,10,4,4,4,0,0,true,0.4,true,1,true,0,0.428571428571,false,72.226
2,mnist_pool16,mlp_square_linear_score,0.25,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale38__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,381.042033382,381.042033382,14,8,10,4,4,4,0,0,true,0.4,true,1,true,0,0.428571428571,false,149.721
2,mnist_pool16,mlp_square_linear_score,0.5,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale38__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,381.042033382,381.042033382,14,8,10,4,4,4,0,0,true,0.4,true,1,true,0,0.428571428571,false,90.169
2,mnist_pool16,mlp_square_linear_score,0.75,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale38__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,381.042033382,381.042033382,14,8,10,4,4,4,0,0,true,0.4,true,1,true,0,0.428571428571,false,69.551
2,mnist_pool16,mlp_square_linear_score,0.9,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale38__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,381.042033382,381.042033382,14,8,10,4,4,4,0,0,true,0.4,true,1,true,0,0.428571428571,false,64.561
2,wdbc,linear_poly3,0.1,mean_total_ms,SELECTED,SELECTED,deep_chain_8_scale45__rescale_aware,deep_chain_8_scale45__rescale_aware,501.614478647,501.614478647,14,6,4,2,8,3,2,1,true,0.5,true,1,true,0,0.571428571429,false,79.619
2,wdbc,linear_poly3,0.25,mean_total_ms,SELECTED,SELECTED,deep_chain_8_scale45__rescale_aware,deep_chain_8_scale45__rescale_aware,501.614478647,501.614478647,14,6,4,2,8,3,2,1,true,0.5,true,1,true,0,0.571428571429,false,108.935
2,wdbc,linear_poly3,0.5,mean_total_ms,SELECTED,SELECTED,deep_chain_8_scale45__rescale_aware,deep_chain_8_scale45__rescale_aware,501.614478647,501.614478647,14,6,4,2,8,3,2,1,true,0.5,true,1,true,0,0.571428571429,false,73.357
2,wdbc,linear_poly3,0.75,mean_total_ms,SELECTED,SELECTED,deep_chain_8_scale45__rescale_aware,deep_chain_8_scale45__rescale_aware,501.614478647,501.614478647,14,6,4,2,8,3,2,1,true,0.5,true,1,true,0,0.571428571429,false,64.611
2,wdbc,linear_poly3,0.9,mean_total_ms,SELECTED,SELECTED,deep_chain_8_scale45__rescale_aware,deep_chain_8_scale45__rescale_aware,501.614478647,501.614478647,14,6,4,2,8,3,2,1,true,0.5,true,1,true,0,0.571428571429,false,64.29
2,wdbc,mlp_square_linear_score,0.1,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale38__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,252.507658541,252.507658541,14,8,10,4,4,4,0,0,true,0.4,true,1,true,0,0.428571428571,false,75.692
2,wdbc,mlp_square_linear_score,0.25,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale38__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,252.507658541,252.507658541,14,8,10,4,4,4,0,0,true,0.4,true,1,true,0,0.428571428571,false,442.41
2,wdbc,mlp_square_linear_score,0.5,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale38__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,252.507658541,252.507658541,14,8,10,4,4,4,0,0,true,0.4,true,1,true,0,0.428571428571,false,2388.402
2,wdbc,mlp_square_linear_score,0.75,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale38__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,252.507658541,252.507658541,14,8,10,4,4,4,0,0,true,0.4,true,1,true,0,0.428571428571,false,77.164
2,wdbc,mlp_square_linear_score,0.9,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale38__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,252.507658541,252.507658541,14,8,10,4,4,4,0,0,true,0.4,true,1,true,0,0.428571428571,false,66.234
3,banknote,linear_poly3,0.1,mean_total_ms,SELECTED,SELECTED,deep_chain_8_scale45__rescale_aware,deep_chain_8_scale45__rescale_aware,357.374526898,357.374526898,14,6,4,2,8,3,2,1,true,0.5,true,1,true,0,0.571428571429,false,60.994
3,banknote,linear_poly3,0.25,mean_total_ms,SELECTED,SELECTED,deep_chain_8_scale45__rescale_aware,deep_chain_8_scale45__rescale_aware,357.374526898,357.374526898,14,6,4,2,8,3,2,1,true,0.5,true,1,true,0,0.571428571429,false,62.627
3,banknote,linear_poly3,0.5,mean_total_ms,SELECTED,SELECTED,deep_chain_8_scale45__rescale_aware,deep_chain_8_scale45__rescale_aware,357.374526898,357.374526898,14,6,4,2,8,3,2,1,true,0.5,true,1,true,0,0.571428571429,false,65.964
3,banknote,linear_poly3,0.75,mean_total_ms,SELECTED,SELECTED,deep_chain_8_scale45__rescale_aware,deep_chain_8_scale45__rescale_aware,357.374526898,357.374526898,14,6,4,2,8,3,2,1,true,0.5,true,1,true,0,0.571428571429,false,60.674
3,banknote,linear_poly3,0.9,mean_total_ms,SELECTED,SELECTED,deep_chain_8_scale45__rescale_aware,deep_chain_8_scale45__rescale_aware,357.374526898,357.374526898,14,6,4,2,8,3,2,1,true,0.5,true,1,true,0,0.571428571429,false,62.277
3,banknote,mlp_square_linear_score,0.1,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale42__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,196.383041361,198.481452044,14,8,10,4,4,4,0,0,true,0.4,true,0,true,0.0106852947605,0.428571428571,false,538.321
3,banknote,mlp_square_linear_score,0.25,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale42__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,196.383041361,198.481452044,14,8,10,4,4,4,0,0,true,0.4,true,0,true,0.0106852947605,0.428571428571,false,791.836
3,banknote,mlp_square_linear_score,0.5,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale42__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,196.383041361,198.481452044,14,8,10,4,4,4,0,0,true,0.4,true,0,true,0.0106852947605,0.428571428571,false,95.77
3,banknote,mlp_square_linear_score,0.75,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale42__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,196.383041361,198.481452044,14,8,10,4,4,4,0,0,true,0.4,true,0,true,0.0106852947605,0.428571428571,false,97.643
3,banknote,mlp_square_linear_score,0.9,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale42__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,196.383041361,198.481452044,14,8,10,4,4,4,0,0,true,0.4,true,0,true,0.0106852947605,0.428571428571,false,98.064
3,digits_binary,linear_poly3,0.1,mean_total_ms,SELECTED,SELECTED,deep_chain_8_scale45__rescale_aware,deep_chain_8_scale45__rescale_aware,511.927241185,511.927241185,14,6,4,2,8,3,2,1,true,0.5,true,1,true,0,0.571428571429,false,85.651
3,digits_binary,linear_poly3,0.25,mean_total_ms,SELECTED,SELECTED,deep_chain_8_scale45__rescale_aware,deep_chain_8_scale45__rescale_aware,511.927241185,511.927241185,14,6,4,2,8,3,2,1,true,0.5,true,1,true,0,0.571428571429,false,81.272
3,digits_binary,linear_poly3,0.5,mean_total_ms,SELECTED,SELECTED,deep_chain_8_scale45__rescale_aware,deep_chain_8_scale45__rescale_aware,511.927241185,511.927241185,14,6,4,2,8,3,2,1,true,0.5,true,1,true,0,0.571428571429,false,91.722
3,digits_binary,linear_poly3,0.75,mean_total_ms,SELECTED,SELECTED,deep_chain_8_scale45__rescale_aware,deep_chain_8_scale45__rescale_aware,511.927241185,511.927241185,14,6,4,2,8,3,2,1,true,0.5,true,1,true,0,0.571428571429,false,704.362
3,digits_binary,linear_poly3,0.9,mean_total_ms,SELECTED,SELECTED,deep_chain_8_scale45__rescale_aware,deep_chain_8_scale45__rescale_aware,511.927241185,511.927241185,14,6,4,2,8,3,2,1,true,0.5,true,1,true,0,0.571428571429,false,76.884
3,digits_binary,mlp_square_linear_score,0.1,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale42__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,260.348815078,261.131618596,14,8,10,4,4,4,0,0,true,0.4,true,0,true,0.00300674891978,0.428571428571,false,102.522
3,digits_binary,mlp_square_linear_score,0.25,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale42__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,260.348815078,261.131618596,14,8,10,4,4,4,0,0,true,0.4,true,0,true,0.00300674891978,0.428571428571,false,85.851
3,digits_binary,mlp_square_linear_score,0.5,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale42__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,260.348815078,261.131618596,14,8,10,4,4,4,0,0,true,0.4,true,0,true,0.00300674891978,0.428571428571,false,67.146
3,digits_binary,mlp_square_linear_score,0.75,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale42__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,260.348815078,261.131618596,14,8,10,4,4,4,0,0,true,0.4,true,0,true,0.00300674891978,0.428571428571,false,68.749
3,digits_binary,mlp_square_linear_score,0.9,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale42__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,260.348815078,261.131618596,14,8,10,4,4,4,0,0,true,0.4,true,0,true,0.00300674891978,0.428571428571,false,64.15
3,iris_binary,linear_poly3,0.1,mean_total_ms,SELECTED,SELECTED,deep_chain_8_scale45__rescale_aware,deep_chain_8_scale45__rescale_aware,381.339523429,381.339523429,14,6,4,2,8,3,2,1,true,0.5,true,1,true,0,0.571428571429,false,62.727
3,iris_binary,linear_poly3,0.25,mean_total_ms,SELECTED,SELECTED,deep_chain_8_scale45__rescale_aware,deep_chain_8_scale45__rescale_aware,381.339523429,381.339523429,14,6,4,2,8,3,2,1,true,0.5,true,1,true,0,0.571428571429,false,63.088
3,iris_binary,linear_poly3,0.5,mean_total_ms,SELECTED,SELECTED,deep_chain_8_scale45__rescale_aware,deep_chain_8_scale45__rescale_aware,381.339523429,381.339523429,14,6,4,2,8,3,2,1,true,0.5,true,1,true,0,0.571428571429,false,81.523
3,iris_binary,linear_poly3,0.75,mean_total_ms,SELECTED,SELECTED,deep_chain_8_scale45__rescale_aware,deep_chain_8_scale45__rescale_aware,381.339523429,381.339523429,14,6,4,2,8,3,2,1,true,0.5,true,1,true,0,0.571428571429,false,64.371
3,iris_binary,linear_poly3,0.9,mean_total_ms,SELECTED,SELECTED,deep_chain_8_scale45__rescale_aware,deep_chain_8_scale45__rescale_aware,381.339523429,381.339523429,14,6,4,2,8,3,2,1,true,0.5,true,1,true,0,0.571428571429,false,61.706
3,iris_binary,mlp_square_linear_score,0.1,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale40__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,196.3427615,205.218140071,14,8,10,4,4,4,0,0,true,0.4,true,0,true,0.0452034926248,0.428571428571,false,72.616
3,iris_binary,mlp_square_linear_score,0.25,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale40__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,196.3427615,205.218140071,14,8,10,4,4,4,0,0,true,0.4,true,0,true,0.0452034926248,0.428571428571,false,64.962
3,iris_binary,mlp_square_linear_score,0.5,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale40__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,196.3427615,205.218140071,14,8,10,4,4,4,0,0,true,0.4,true,0,true,0.0452034926248,0.428571428571,false,63.58
3,iris_binary,mlp_square_linear_score,0.75,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale40__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,196.3427615,205.218140071,14,8,10,4,4,4,0,0,true,0.4,true,0,true,0.0452034926248,0.428571428571,false,67.457
3,iris_binary,mlp_square_linear_score,0.9,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale40__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,196.3427615,205.218140071,14,8,10,4,4,4,0,0,true,0.4,true,0,true,0.0452034926248,0.428571428571,false,63.59
3,mnist_pool16,linear_poly3,0.1,mean_total_ms,SELECTED,SELECTED,deep_chain_8_scale45__rescale_aware,deep_chain_8_scale45__rescale_aware,907.735873968,907.735873968,14,6,4,2,8,3,2,1,true,0.5,true,1,true,0,0.571428571429,false,67.727
3,mnist_pool16,linear_poly3,0.25,mean_total_ms,SELECTED,SELECTED,deep_chain_8_scale45__rescale_aware,deep_chain_8_scale45__rescale_aware,907.735873968,907.735873968,14,6,4,2,8,3,2,1,true,0.5,true,1,true,0,0.571428571429,false,60.865
3,mnist_pool16,linear_poly3,0.5,mean_total_ms,SELECTED,SELECTED,deep_chain_8_scale45__rescale_aware,deep_chain_8_scale45__rescale_aware,907.735873968,907.735873968,14,6,4,2,8,3,2,1,true,0.5,true,1,true,0,0.571428571429,false,177.322
3,mnist_pool16,linear_poly3,0.75,mean_total_ms,SELECTED,SELECTED,deep_chain_8_scale45__rescale_aware,deep_chain_8_scale45__rescale_aware,907.735873968,907.735873968,14,6,4,2,8,3,2,1,true,0.5,true,1,true,0,0.571428571429,false,70.823
3,mnist_pool16,linear_poly3,0.9,mean_total_ms,SELECTED,SELECTED,deep_chain_8_scale45__rescale_aware,deep_chain_8_scale45__rescale_aware,907.735873968,907.735873968,14,6,4,2,8,3,2,1,true,0.5,true,1,true,0,0.571428571429,false,64.161
3,mnist_pool16,mlp_square_linear_score,0.1,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale42__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,448.222716522,450.707896667,14,8,10,4,4,4,0,0,true,0.4,true,0,true,0.00554452073265,0.428571428571,false,117.61
3,mnist_pool16,mlp_square_linear_score,0.25,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale42__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,448.222716522,450.707896667,14,8,10,4,4,4,0,0,true,0.4,true,0,true,0.00554452073265,0.428571428571,false,91.692
3,mnist_pool16,mlp_square_linear_score,0.5,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale42__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,448.222716522,450.707896667,14,8,10,4,4,4,0,0,true,0.4,true,0,true,0.00554452073265,0.428571428571,false,164.248
3,mnist_pool16,mlp_square_linear_score,0.75,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale42__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,448.222716522,450.707896667,14,8,10,4,4,4,0,0,true,0.4,true,0,true,0.00554452073265,0.428571428571,false,81.643
3,mnist_pool16,mlp_square_linear_score,0.9,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale42__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,448.222716522,450.707896667,14,8,10,4,4,4,0,0,true,0.4,true,0,true,0.00554452073265,0.428571428571,false,67.788
3,wdbc,linear_poly3,0.1,mean_total_ms,SELECTED,SELECTED,deep_chain_8_scale45__rescale_aware,deep_chain_8_scale45__rescale_aware,569.935867259,569.935867259,14,6,4,2,8,3,2,1,true,0.5,true,1,true,0,0.571428571429,false,63.69
3,wdbc,linear_poly3,0.25,mean_total_ms,SELECTED,SELECTED,deep_chain_8_scale45__rescale_aware,deep_chain_8_scale45__rescale_aware,569.935867259,569.935867259,14,6,4,2,8,3,2,1,true,0.5,true,1,true,0,0.571428571429,false,61.055
