schema_version,provider_id,provider_commit,runtime,workload_id,evidence_level,model_digest,graph_digest,input_id,input_digest,split_role,context_or_key_id,pass_index,plaintext_output,decrypted_output,plaintext_decision,encrypted_decision,decision_margin_or_top_two_gap,numerical_error,decision_flip,provider_prediction,execution_status,gate_status,security_status,compile_time_ms,tuning_time_ms,keygen_time_ms,encryption_time_ms,evaluation_time_ms,decryption_time_ms,total_time_ms,raw_output_digest,candidate_id,threshold,error_violation
flipguard_provider_execution_record_v7,EVA,4cd3254c9c51340ae30c451495ce5378135758c0,native_eva_seal,shared_polynomial_v1,5,NOT_APPLICABLE,sha256:403b0d9e5ee96ff9484c0ad598ac73355c03e907d23996b8a882e2d28fd12513,24,sha256:dfc254192e6c4c82b53a0a33c487f6897731cdcc8b1f0ade804eff14de585dfc,configuration_validation_scale_20,1,NOT_SEPARATELY_RECORDED,0.372285499073,1.6318970309639915,false,true,0.12771450092699999,1.2596115318909915,true,1.6318970309639915,PASS,REJECTED_SAMPLE,SECURITY_TARGET_MATCH_ASSUMPTIONS_DIFFER,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,53.633253,28.456286,24.788337,0.765096,54.07444,sha256:e0e05f0d8ec9bed6063c37e11befc3791ace8b735c0e91eab8681047e6e35796,eva_native_scale20_N14_QP240_403b0d9e5ee9,0.5,true
flipguard_provider_execution_record_v7,EVA,4cd3254c9c51340ae30c451495ce5378135758c0,native_eva_seal,shared_polynomial_v1,5,NOT_APPLICABLE,sha256:403b0d9e5ee96ff9484c0ad598ac73355c03e907d23996b8a882e2d28fd12513,27,sha256:dfc254192e6c4c82b53a0a33c487f6897731cdcc8b1f0ade804eff14de585dfc,configuration_validation_scale_20,1,NOT_SEPARATELY_RECORDED,0.554808789627,2.6949641922983716,true,true,0.054808789626999976,2.140155402671372,false,2.6949641922983716,PASS,REJECTED_SAMPLE,SECURITY_TARGET_MATCH_ASSUMPTIONS_DIFFER,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,53.633253,30.557479,27.912327,0.736582,59.273884,sha256:e0e05f0d8ec9bed6063c37e11befc3791ace8b735c0e91eab8681047e6e35796,eva_native_scale20_N14_QP240_403b0d9e5ee9,0.5,true
flipguard_provider_execution_record_v7,EVA,4cd3254c9c51340ae30c451495ce5378135758c0,native_eva_seal,shared_polynomial_v1,5,NOT_APPLICABLE,sha256:403b0d9e5ee96ff9484c0ad598ac73355c03e907d23996b8a882e2d28fd12513,28,sha256:dfc254192e6c4c82b53a0a33c487f6897731cdcc8b1f0ade804eff14de585dfc,configuration_validation_scale_20,1,NOT_SEPARATELY_RECORDED,0.693877906730,2.1189397293913528,true,true,0.19387790673000005,1.4250618226613527,false,2.1189397293913528,PASS,REJECTED_SAMPLE,SECURITY_TARGET_MATCH_ASSUMPTIONS_DIFFER,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,53.633253,31.761854,23.8081,0.735129,56.368581,sha256:e0e05f0d8ec9bed6063c37e11befc3791ace8b735c0e91eab8681047e6e35796,eva_native_scale20_N14_QP240_403b0d9e5ee9,0.5,true
flipguard_provider_execution_record_v7,EVA,4cd3254c9c51340ae30c451495ce5378135758c0,native_eva_seal,shared_polynomial_v1,5,NOT_APPLICABLE,sha256:403b0d9e5ee96ff9484c0ad598ac73355c03e907d23996b8a882e2d28fd12513,29,sha256:dfc254192e6c4c82b53a0a33c487f6897731cdcc8b1f0ade804eff14de585dfc,configuration_validation_scale_20,1,NOT_SEPARATELY_RECORDED,0.377788305698,2.644946686736254,false,true,0.12221169430200002,2.267158381038254,true,2.644946686736254,PASS,REJECTED_SAMPLE,SECURITY_TARGET_MATCH_ASSUMPTIONS_DIFFER,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,53.633253,29.358183,22.184704,0.722907,52.329163,sha256:e0e05f0d8ec9bed6063c37e11befc3791ace8b735c0e91eab8681047e6e35796,eva_native_scale20_N14_QP240_403b0d9e5ee9,0.5,true
flipguard_provider_execution_record_v7,EVA,4cd3254c9c51340ae30c451495ce5378135758c0,native_eva_seal,shared_polynomial_v1,5,NOT_APPLICABLE,sha256:403b0d9e5ee96ff9484c0ad598ac73355c03e907d23996b8a882e2d28fd12513,1,sha256:dfc254192e6c4c82b53a0a33c487f6897731cdcc8b1f0ade804eff14de585dfc,configuration_validation_scale_20,2,NOT_SEPARATELY_RECORDED,0.405941150447,-1.83698005402454,false,false,0.09405884955299998,2.24292120447154,false,-1.83698005402454,PASS,REJECTED_SAMPLE,SECURITY_TARGET_MATCH_ASSUMPTIONS_DIFFER,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,28.381123,31.297479,24.955856,0.746952,57.089264,sha256:e0e05f0d8ec9bed6063c37e11befc3791ace8b735c0e91eab8681047e6e35796,eva_native_scale20_N14_QP240_403b0d9e5ee9,0.5,true
flipguard_provider_execution_record_v7,EVA,4cd3254c9c51340ae30c451495ce5378135758c0,native_eva_seal,shared_polynomial_v1,5,NOT_APPLICABLE,sha256:403b0d9e5ee96ff9484c0ad598ac73355c03e907d23996b8a882e2d28fd12513,2,sha256:dfc254192e6c4c82b53a0a33c487f6897731cdcc8b1f0ade804eff14de585dfc,configuration_validation_scale_20,2,NOT_SEPARATELY_RECORDED,0.613051408295,-1.6222894488833783,true,false,0.11305140829500004,2.2353408571783784,true,-1.6222894488833783,PASS,REJECTED_SAMPLE,SECURITY_TARGET_MATCH_ASSUMPTIONS_DIFFER,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,28.381123,28.418307,26.9021,0.840847,56.225935,sha256:e0e05f0d8ec9bed6063c37e11befc3791ace8b735c0e91eab8681047e6e35796,eva_native_scale20_N14_QP240_403b0d9e5ee9,0.5,true
flipguard_provider_execution_record_v7,EVA,4cd3254c9c51340ae30c451495ce5378135758c0,native_eva_seal,shared_polynomial_v1,5,NOT_APPLICABLE,sha256:403b0d9e5ee96ff9484c0ad598ac73355c03e907d23996b8a882e2d28fd12513,4,sha256:dfc254192e6c4c82b53a0a33c487f6897731cdcc8b1f0ade804eff14de585dfc,configuration_validation_scale_20,2,NOT_SEPARATELY_RECORDED,0.360432845935,-2.2551469175581658,false,false,0.13956715406499998,2.615579763493166,false,-2.2551469175581658,PASS,REJECTED_SAMPLE,SECURITY_TARGET_MATCH_ASSUMPTIONS_DIFFER,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,28.381123,28.517691,25.048422,0.727385,54.359301,sha256:e0e05f0d8ec9bed6063c37e11befc3791ace8b735c0e91eab8681047e6e35796,eva_native_scale20_N14_QP240_403b0d9e5ee9,0.5,true
flipguard_provider_execution_record_v7,EVA,4cd3254c9c51340ae30c451495ce5378135758c0,native_eva_seal,shared_polynomial_v1,5,NOT_APPLICABLE,sha256:403b0d9e5ee96ff9484c0ad598ac73355c03e907d23996b8a882e2d28fd12513,7,sha256:dfc254192e6c4c82b53a0a33c487f6897731cdcc8b1f0ade804eff14de585dfc,configuration_validation_scale_20,2,NOT_SEPARATELY_RECORDED,0.619973925520,-2.1840259908298028,true,false,0.11997392551999997,2.803999916349803,true,-2.1840259908298028,PASS,REJECTED_SAMPLE,SECURITY_TARGET_MATCH_ASSUMPTIONS_DIFFER,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,28.381123,28.524229,24.544321,0.771468,53.917622,sha256:e0e05f0d8ec9bed6063c37e11befc3791ace8b735c0e91eab8681047e6e35796,eva_native_scale20_N14_QP240_403b0d9e5ee9,0.5,true
flipguard_provider_execution_record_v7,EVA,4cd3254c9c51340ae30c451495ce5378135758c0,native_eva_seal,shared_polynomial_v1,5,NOT_APPLICABLE,sha256:403b0d9e5ee96ff9484c0ad598ac73355c03e907d23996b8a882e2d28fd12513,12,sha256:dfc254192e6c4c82b53a0a33c487f6897731cdcc8b1f0ade804eff14de585dfc,configuration_validation_scale_20,2,NOT_SEPARATELY_RECORDED,0.373458310701,-2.0058417656373013,false,false,0.126541689299,2.379300076338301,false,-2.0058417656373013,PASS,REJECTED_SAMPLE,SECURITY_TARGET_MATCH_ASSUMPTIONS_DIFFER,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,28.381123,29.815806,25.402577,0.816672,56.103784,sha256:e0e05f0d8ec9bed6063c37e11befc3791ace8b735c0e91eab8681047e6e35796,eva_native_scale20_N14_QP240_403b0d9e5ee9,0.5,true
flipguard_provider_execution_record_v7,EVA,4cd3254c9c51340ae30c451495ce5378135758c0,native_eva_seal,shared_polynomial_v1,5,NOT_APPLICABLE,sha256:403b0d9e5ee96ff9484c0ad598ac73355c03e907d23996b8a882e2d28fd12513,13,sha256:dfc254192e6c4c82b53a0a33c487f6897731cdcc8b1f0ade804eff14de585dfc,configuration_validation_scale_20,2,NOT_SEPARATELY_RECORDED,0.382755646549,-1.9279819034108858,false,false,0.11724435345099998,2.3107375499598857,false,-1.9279819034108858,PASS,REJECTED_SAMPLE,SECURITY_TARGET_MATCH_ASSUMPTIONS_DIFFER,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,28.381123,28.912622,22.427023,0.735299,52.142191,sha256:e0e05f0d8ec9bed6063c37e11befc3791ace8b735c0e91eab8681047e6e35796,eva_native_scale20_N14_QP240_403b0d9e5ee9,0.5,true
flipguard_provider_execution_record_v7,EVA,4cd3254c9c51340ae30c451495ce5378135758c0,native_eva_seal,shared_polynomial_v1,5,NOT_APPLICABLE,sha256:403b0d9e5ee96ff9484c0ad598ac73355c03e907d23996b8a882e2d28fd12513,16,sha256:dfc254192e6c4c82b53a0a33c487f6897731cdcc8b1f0ade804eff14de585dfc,configuration_validation_scale_20,2,NOT_SEPARATELY_RECORDED,0.394676866358,-1.9100092270730218,false,false,0.10532313364200002,2.304686093431022,false,-1.9100092270730218,PASS,REJECTED_SAMPLE,SECURITY_TARGET_MATCH_ASSUMPTIONS_DIFFER,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,28.381123,28.422949,21.597787,0.732875,50.819184,sha256:e0e05f0d8ec9bed6063c37e11befc3791ace8b735c0e91eab8681047e6e35796,eva_native_scale20_N14_QP240_403b0d9e5ee9,0.5,true
flipguard_provider_execution_record_v7,EVA,4cd3254c9c51340ae30c451495ce5378135758c0,native_eva_seal,shared_polynomial_v1,5,NOT_APPLICABLE,sha256:403b0d9e5ee96ff9484c0ad598ac73355c03e907d23996b8a882e2d28fd12513,18,sha256:dfc254192e6c4c82b53a0a33c487f6897731cdcc8b1f0ade804eff14de585dfc,configuration_validation_scale_20,2,NOT_SEPARATELY_RECORDED,0.649763871290,-1.624915205182932,true,false,0.14976387129000002,2.274679076472932,true,-1.624915205182932,PASS,REJECTED_SAMPLE,SECURITY_TARGET_MATCH_ASSUMPTIONS_DIFFER,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,28.381123,27.79539,22.42001,0.739097,51.020771,sha256:e0e05f0d8ec9bed6063c37e11befc3791ace8b735c0e91eab8681047e6e35796,eva_native_scale20_N14_QP240_403b0d9e5ee9,0.5,true
flipguard_provider_execution_record_v7,EVA,4cd3254c9c51340ae30c451495ce5378135758c0,native_eva_seal,shared_polynomial_v1,5,NOT_APPLICABLE,sha256:403b0d9e5ee96ff9484c0ad598ac73355c03e907d23996b8a882e2d28fd12513,22,sha256:dfc254192e6c4c82b53a0a33c487f6897731cdcc8b1f0ade804eff14de585dfc,configuration_validation_scale_20,2,NOT_SEPARATELY_RECORDED,0.621008281974,-1.6605689334847202,true,false,0.12100828197400004,2.28157721545872,true,-1.6605689334847202,PASS,REJECTED_SAMPLE,SECURITY_TARGET_MATCH_ASSUMPTIONS_DIFFER,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,28.381123,28.018806,22.063125,0.738035,50.88648,sha256:e0e05f0d8ec9bed6063c37e11befc3791ace8b735c0e91eab8681047e6e35796,eva_native_scale20_N14_QP240_403b0d9e5ee9,0.5,true
flipguard_provider_execution_record_v7,EVA,4cd3254c9c51340ae30c451495ce5378135758c0,native_eva_seal,shared_polynomial_v1,5,NOT_APPLICABLE,sha256:403b0d9e5ee96ff9484c0ad598ac73355c03e907d23996b8a882e2d28fd12513,23,sha256:dfc254192e6c4c82b53a0a33c487f6897731cdcc8b1f0ade804eff14de585dfc,configuration_validation_scale_20,2,NOT_SEPARATELY_RECORDED,0.602755940902,-1.7613494797754532,true,false,0.10275594090200002,2.364105420677453,true,-1.7613494797754532,PASS,REJECTED_SAMPLE,SECURITY_TARGET_MATCH_ASSUMPTIONS_DIFFER,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,28.381123,27.851244,23.467315,0.749567,52.13471,sha256:e0e05f0d8ec9bed6063c37e11befc3791ace8b735c0e91eab8681047e6e35796,eva_native_scale20_N14_QP240_403b0d9e5ee9,0.5,true
flipguard_provider_execution_record_v7,EVA,4cd3254c9c51340ae30c451495ce5378135758c0,native_eva_seal,shared_polynomial_v1,5,NOT_APPLICABLE,sha256:403b0d9e5ee96ff9484c0ad598ac73355c03e907d23996b8a882e2d28fd12513,24,sha256:dfc254192e6c4c82b53a0a33c487f6897731cdcc8b1f0ade804eff14de585dfc,configuration_validation_scale_20,2,NOT_SEPARATELY_RECORDED,0.372285499073,-1.9264037125334448,false,false,0.12771450092699999,2.298689211606445,false,-1.9264037125334448,PASS,REJECTED_SAMPLE,SECURITY_TARGET_MATCH_ASSUMPTIONS_DIFFER,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,28.381123,29.775181,24.290299,0.744457,54.895587,sha256:e0e05f0d8ec9bed6063c37e11befc3791ace8b735c0e91eab8681047e6e35796,eva_native_scale20_N14_QP240_403b0d9e5ee9,0.5,true
flipguard_provider_execution_record_v7,EVA,4cd3254c9c51340ae30c451495ce5378135758c0,native_eva_seal,shared_polynomial_v1,5,NOT_APPLICABLE,sha256:403b0d9e5ee96ff9484c0ad598ac73355c03e907d23996b8a882e2d28fd12513,27,sha256:dfc254192e6c4c82b53a0a33c487f6897731cdcc8b1f0ade804eff14de585dfc,configuration_validation_scale_20,2,NOT_SEPARATELY_RECORDED,0.554808789627,-1.2605315424210581,true,false,0.054808789626999976,1.8153403320480581,true,-1.2605315424210581,PASS,REJECTED_SAMPLE,SECURITY_TARGET_MATCH_ASSUMPTIONS_DIFFER,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,28.381123,28.730407,22.135656,0.739067,51.671664,sha256:e0e05f0d8ec9bed6063c37e11befc3791ace8b735c0e91eab8681047e6e35796,eva_native_scale20_N14_QP240_403b0d9e5ee9,0.5,true
