split_seed,dataset_id,model_id,workload_id,numerator_arm_id,denominator_arm_id,pairs,geometric_mean_total_ratio,mean_paired_total_difference_ms,median_paired_total_difference_ms,p95_paired_total_difference_ms,geometric_mean_eval_only_ratio,mean_paired_eval_only_difference_ms,median_paired_eval_only_difference_ms,p95_paired_eval_only_difference_ms
1,banknote,mlp_square_linear_score,split_seed_1/banknote/mlp_square_linear_score,reference,catalog,36,2.976018239091713,457.07105774999997,432.561862,679.671615,3.728307138412586,293.18798994444444,280.417895,380.69494199999986
1,digits_binary,linear_poly3,split_seed_1/digits_binary/linear_poly3,catalog,direct,36,4.9892120278524255,486.2432915555555,477.425838,552.442631,4.381437070557485,123.84525002777777,120.680273,154.83313
1,digits_binary,linear_poly3,split_seed_1/digits_binary/linear_poly3,reference,direct,36,4.937947491726568,481.2442721111113,466.142021,599.349825,4.286850800858963,120.88408244444443,113.698505,192.004404
1,digits_binary,linear_poly3,split_seed_1/digits_binary/linear_poly3,reference,catalog,36,0.9897249233266345,-4.999019444444441,-8.605158000000074,166.0637170000001,0.978412044227652,-2.9611675833333315,-6.230867999999987,62.17699399999998
1,digits_binary,mlp_square_linear_score,split_seed_1/digits_binary/mlp_square_linear_score,catalog,direct,36,1.9074250966253767,145.2255024444445,153.28722499999998,205.32191,1.5225811711869102,42.20597991666668,40.261201,77.607726
1,digits_binary,mlp_square_linear_score,split_seed_1/digits_binary/mlp_square_linear_score,reference,direct,36,5.45471349221204,711.4293561111112,715.58695,836.0199230000001,5.425963195320391,357.6656996944445,356.85248299999995,448.40335699999997
1,digits_binary,mlp_square_linear_score,split_seed_1/digits_binary/mlp_square_linear_score,reference,catalog,36,2.8597261836716625,566.2038536666666,566.64716,703.846016,3.563661036928919,315.45971977777776,311.63102,415.85429999999997
1,iris_binary,linear_poly3,split_seed_1/iris_binary/linear_poly3,catalog,direct,36,5.220431200556882,329.6836226388889,327.824373,395.52303,4.624161246780258,112.25909436111112,108.730864,139.618914
1,iris_binary,linear_poly3,split_seed_1/iris_binary/linear_poly3,reference,direct,36,5.5780658536388765,361.0217971388888,348.874371,459.508021,4.927404822972539,122.27741824999998,115.627039,158.489698
1,iris_binary,linear_poly3,split_seed_1/iris_binary/linear_poly3,reference,catalog,36,1.0685067266174968,31.338174500000004,25.812104999999974,103.60276599999997,1.065578071353681,10.018323888888888,1.5257080000000087,47.74078900000001
1,iris_binary,mlp_square_linear_score,split_seed_1/iris_binary/mlp_square_linear_score,catalog,direct,36,1.850580832747875,101.39761136111113,96.22479,158.14651400000002,1.4354640411239419,32.23239030555556,30.56842199999999,65.139819
1,iris_binary,mlp_square_linear_score,split_seed_1/iris_binary/mlp_square_linear_score,reference,direct,36,5.350545447934931,519.3972924444444,519.239597,607.146698,5.139591552735845,305.04967997222207,306.25894800000003,376.034051
1,iris_binary,mlp_square_linear_score,split_seed_1/iris_binary/mlp_square_linear_score,reference,catalog,36,2.891278972121448,417.99968108333337,415.991025,501.520739,3.580439081366079,272.81728966666674,266.022634,346.470155
1,mnist_pool16,linear_poly3,split_seed_1/mnist_pool16/linear_poly3,catalog,direct,36,4.9395178417384145,761.4366158333333,729.403232,998.0581519999998,4.726350951952355,149.96293205555554,137.26826799999998,201.817432
1,mnist_pool16,linear_poly3,split_seed_1/mnist_pool16/linear_poly3,reference,direct,36,4.925048224327688,756.6760878888891,752.178084,870.873727,4.48565342655207,135.32697208333332,130.107776,186.976111
1,mnist_pool16,linear_poly3,split_seed_1/mnist_pool16/linear_poly3,reference,catalog,36,0.9970706417358268,-4.760527944444432,-3.526130999999964,125.07778999999994,0.9490732855331322,-14.635959972222217,-7.423415999999975,57.793999000000014
1,mnist_pool16,mlp_square_linear_score,split_seed_1/mnist_pool16/mlp_square_linear_score,catalog,direct,36,1.8846703706665708,205.45316761111113,198.84400300000001,284.28892299999995,1.477243275357948,46.04767833333333,44.776905,75.731476
1,mnist_pool16,mlp_square_linear_score,split_seed_1/mnist_pool16/mlp_square_linear_score,reference,direct,36,5.489876218398928,1045.6597227500001,1037.5967460000002,1175.7688,5.373349731256588,422.78485469444445,412.77142000000003,485.84984199999997
1,mnist_pool16,mlp_square_linear_score,split_seed_1/mnist_pool16/mlp_square_linear_score,reference,catalog,36,2.9129105565856954,840.2065551388889,839.57457,992.4184770000002,3.6374169514865993,376.7371763611111,369.85102300000005,435.201577
1,wdbc,linear_poly3,split_seed_1/wdbc/linear_poly3,catalog,direct,36,5.007447606525853,476.7480011111111,468.305782,578.785352,4.622775863851923,124.593992,117.361336,175.60083999999998
1,wdbc,linear_poly3,split_seed_1/wdbc/linear_poly3,reference,direct,36,5.1628401463090885,501.2739279722221,469.908073,674.2606490000001,4.681185272639427,128.7420634166667,119.05694199999999,165.216166
1,wdbc,linear_poly3,split_seed_1/wdbc/linear_poly3,reference,catalog,36,1.0310322847074278,24.525926861111103,11.492402999999968,171.77214400000003,1.012635137525105,4.148071416666669,-2.060879,45.83917399999996
1,wdbc,mlp_square_linear_score,split_seed_1/wdbc/mlp_square_linear_score,catalog,direct,36,1.9485162584060651,179.27868113888883,169.971771,260.795278,1.531202294648372,51.76431897222223,45.1632,127.014539
1,wdbc,mlp_square_linear_score,split_seed_1/wdbc/mlp_square_linear_score,reference,direct,36,5.568917865187206,866.4706991388889,863.625174,1088.509988,5.41149671730429,430.94977116666666,417.387601,602.6721239999999
1,wdbc,mlp_square_linear_score,split_seed_1/wdbc/mlp_square_linear_score,reference,catalog,36,2.858029970836744,687.192018,656.873431,894.978924,3.5341487772175753,379.18545219444445,362.316964,560.5969339999999
2,banknote,linear_poly3,split_seed_2/banknote/linear_poly3,catalog,direct,36,5.3958283545020524,392.0664438055556,371.439934,480.248012,4.933417655828044,134.64202969444446,129.06898700000002,192.610813
2,banknote,linear_poly3,split_seed_2/banknote/linear_poly3,reference,direct,36,5.162571568071958,369.81989188888883,340.367487,495.617716,4.744153174064471,128.0463567222222,122.734929,177.30751800000002
2,banknote,linear_poly3,split_seed_2/banknote/linear_poly3,reference,catalog,36,0.9567709031671706,-22.246551916666665,-20.78006099999999,112.28055999999992,0.9616362337496429,-6.5956729722222205,-1.3692409999999882,49.765748
2,banknote,mlp_square_linear_score,split_seed_2/banknote/mlp_square_linear_score,catalog,direct,36,1.9550490187752907,133.3774535,116.292088,224.95351199999996,1.523629897662614,47.81268330555556,34.487224999999995,98.13828199999998
2,banknote,mlp_square_linear_score,split_seed_2/banknote/mlp_square_linear_score,reference,direct,36,5.486738318404374,588.58252725,556.645179,777.727328,5.242727259469569,345.2738973333333,321.13666199999994,462.48052999999993
2,banknote,mlp_square_linear_score,split_seed_2/banknote/mlp_square_linear_score,reference,catalog,36,2.8064453963622116,455.2050737500001,448.00106300000004,588.440176,3.4409453814948012,297.4612140277779,287.54503,400.57835200000005
2,digits_binary,linear_poly3,split_seed_2/digits_binary/linear_poly3,catalog,direct,36,4.884304545260313,492.8876938055556,476.84849399999996,609.1209849999999,4.285988806828566,123.38469744444443,120.08793699999998,170.47247499999997
2,digits_binary,linear_poly3,split_seed_2/digits_binary/linear_poly3,reference,direct,36,5.085409344270847,520.2728020277777,510.559446,661.426369,4.408769660817776,128.9493670555556,124.15748300000001,188.96923200000003
2,digits_binary,linear_poly3,split_seed_2/digits_binary/linear_poly3,reference,catalog,36,1.0411736813597512,27.38510822222224,3.2705230000000256,165.762747,1.0286470309473494,5.564669611111115,-0.1807540000000074,72.97780200000003
2,digits_binary,mlp_square_linear_score,split_seed_2/digits_binary/mlp_square_linear_score,catalog,direct,36,1.8624359143689753,132.35552347222222,127.36397599999998,196.81128899999996,1.4479578245646962,34.85318661111111,32.217861,98.01858100000003
2,digits_binary,mlp_square_linear_score,split_seed_2/digits_binary/mlp_square_linear_score,reference,direct,36,5.528071989903302,695.1692143055554,676.518913,782.1794319999999,5.466489060813353,349.3481403611112,337.156602,447.1540330000001
2,digits_binary,mlp_square_linear_score,split_seed_2/digits_binary/mlp_square_linear_score,reference,catalog,36,2.968194474372721,562.8136908333333,553.8989750000001,636.9563599999999,3.775309589874803,314.4949537500001,304.104955,397.3279830000001
2,iris_binary,linear_poly3,split_seed_2/iris_binary/linear_poly3,catalog,direct,36,5.395566300180975,338.69318524999994,320.239533,449.710495,4.875507936447483,119.90465866666669,108.89662499999999,171.782103
2,iris_binary,linear_poly3,split_seed_2/iris_binary/linear_poly3,reference,direct,36,5.33820888854133,329.7063006111111,320.721138,402.895801,4.762908464691172,113.28577436111108,111.52515100000001,146.356328
2,iris_binary,linear_poly3,split_seed_2/iris_binary/linear_poly3,reference,catalog,36,0.9893695288967685,-8.98688463888888,6.208934999999997,105.92624999999998,0.976905078768397,-6.618884305555558,-4.688178000000022,33.43508299999999
2,iris_binary,mlp_square_linear_score,split_seed_2/iris_binary/mlp_square_linear_score,catalog,direct,36,1.8834870766442366,119.24264647222223,115.96576999999999,164.01493200000002,1.42699108074438,34.77123375,33.514565000000005,60.47977900000001
2,iris_binary,mlp_square_linear_score,split_seed_2/iris_binary/mlp_square_linear_score,reference,direct,36,5.302717747601367,578.5613895833335,560.1699080000001,749.334831,5.049818477646021,337.1786081111111,330.19673500000005,455.60092999999995
2,iris_binary,mlp_square_linear_score,split_seed_2/iris_binary/mlp_square_linear_score,reference,catalog,36,2.815372514819209,459.3187431111111,441.2369580000001,616.867964,3.5387876951633204,302.40737436111107,297.509854,422.5025509999999
2,mnist_pool16,linear_poly3,split_seed_2/mnist_pool16/linear_poly3,catalog,direct,36,5.031092491993909,795.520193111111,753.708446,994.4850200000001,4.488830091687657,139.56555913888886,139.343979,183.16512799999998
2,mnist_pool16,linear_poly3,split_seed_2/mnist_pool16/linear_poly3,reference,direct,36,5.014557658024131,788.3084170000001,769.903889,999.6327769999999,4.481636182647173,139.5103841111111,136.804698,177.54273999999998
2,mnist_pool16,linear_poly3,split_seed_2/mnist_pool16/linear_poly3,reference,catalog,36,0.9967134704845736,-7.211776111111131,-13.465500999999904,242.21746499999995,0.9983973755090875,-0.05517502777778008,1.8822480000000041,43.08525
2,mnist_pool16,mlp_square_linear_score,split_seed_2/mnist_pool16/mlp_square_linear_score,catalog,direct,36,1.9340185105577485,234.4483766944445,223.608177,398.038625,1.5183115850483195,53.966359000000004,50.182148999999995,110.75039399999997
2,mnist_pool16,mlp_square_linear_score,split_seed_2/mnist_pool16/mlp_square_linear_score,reference,direct,36,5.502957942216422,1114.7636357222223,1091.1027020000001,1326.245621,5.29445307534984,440.2960333888889,434.58556,524.237466
2,mnist_pool16,mlp_square_linear_score,split_seed_2/mnist_pool16/mlp_square_linear_score,reference,catalog,36,2.8453491588503113,880.3152590277778,881.062341,1119.275072,3.4870662435084743,386.3296743888889,389.978469,490.51570800000013
2,wdbc,linear_poly3,split_seed_2/wdbc/linear_poly3,catalog,direct,36,5.311807466905127,587.1474630277778,546.6233060000001,888.7098090000001,4.643515555369822,147.77360427777776,139.24007,208.61753899999997
2,wdbc,linear_poly3,split_seed_2/wdbc/linear_poly3,reference,direct,36,5.12195394328017,561.6681941944444,530.907808,740.396568,4.5198686897380735,143.57674280555554,136.490094,204.174071
2,wdbc,linear_poly3,split_seed_2/wdbc/linear_poly3,reference,catalog,36,0.964258206870669,-25.47926883333333,-19.25545999999997,83.29853000000003,0.973372143549996,-4.196861472222219,-2.6762410000000045,59.353677000000005
2,wdbc,mlp_square_linear_score,split_seed_2/wdbc/mlp_square_linear_score,catalog,direct,36,1.9035190448232717,145.87868319444448,147.913191,209.365155,1.5104576609877194,41.53328541666666,45.139404,77.78286999999999
2,wdbc,mlp_square_linear_score,split_seed_2/wdbc/mlp_square_linear_score,reference,direct,36,5.530566303642207,737.0002482777777,714.72694,890.82851,5.37515844708726,365.1943711666667,358.918018,466.482837
2,wdbc,mlp_square_linear_score,split_seed_2/wdbc/mlp_square_linear_score,reference,catalog,36,2.9054431153094566,591.1215650833333,584.9904609999999,752.232344,3.5586290075633977,323.6610857499999,312.37521599999997,459.71269600000005
3,banknote,linear_poly3,split_seed_3/banknote/linear_poly3,catalog,direct,36,5.258382695310359,339.35724977777784,330.98704999999995,452.565217,4.676224048378274,119.45785616666664,117.36528299999998,171.827513
3,banknote,linear_poly3,split_seed_3/banknote/linear_poly3,reference,direct,36,5.2037322387772145,335.03298858333346,330.256587,417.862662,4.497942539771294,113.45401247222225,110.49773400000001,141.154687
3,banknote,linear_poly3,split_seed_3/banknote/linear_poly3,reference,catalog,36,0.989606983800954,-4.324261194444446,-5.234647999999993,93.16655100000003,0.9618749001838763,-6.003843694444446,-5.585722000000004,38.937903000000006
