timestamp,disk_total_bytes,disk_used_bytes,disk_free_bytes,inode_free,inode_total,resource_gate,memory_available_kib,swap_used_kib,docker_disk_usage_bytes,active_provider,active_stage,pid,process_rss_kib,workspace_size_bytes,completed_inputs,completed_keysets,heartbeat_age_seconds,raw_resource_ledger_sha256
2026-08-07T11:18:51+09:00,189906968576,96839720960,84890595328,9829261,11796480,GREEN,12652132,1983180,NOT_SEPARATELY_RECORDED,NONE,QUEUE_EXHAUSTED_QA,121260,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,sha256:3dd6e4a628b0a296e4dcf9bc65cdbaf89bf1e112f5c2ac5d1bdc2919ec051048
2026-08-07T11:33:51+09:00,189906968576,96838074368,84892241920,9829262,11796480,GREEN,12671168,1983164,NOT_SEPARATELY_RECORDED,NONE,QUEUE_EXHAUSTED_QA,121260,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,sha256:3dd6e4a628b0a296e4dcf9bc65cdbaf89bf1e112f5c2ac5d1bdc2919ec051048
2026-08-07T11:48:51+09:00,189906968576,96837804032,84892512256,9829262,11796480,GREEN,12617512,1983164,NOT_SEPARATELY_RECORDED,NONE,QUEUE_EXHAUSTED_QA,121260,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,sha256:3dd6e4a628b0a296e4dcf9bc65cdbaf89bf1e112f5c2ac5d1bdc2919ec051048
2026-08-07T12:03:51+09:00,189906968576,96841932800,84888383488,9829261,11796480,GREEN,12597440,1983164,NOT_SEPARATELY_RECORDED,NONE,QUEUE_EXHAUSTED_QA,121260,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,sha256:3dd6e4a628b0a296e4dcf9bc65cdbaf89bf1e112f5c2ac5d1bdc2919ec051048
2026-08-07T12:18:51+09:00,189906968576,96836931584,84893384704,9829263,11796480,GREEN,12522120,1983164,NOT_SEPARATELY_RECORDED,NONE,QUEUE_EXHAUSTED_QA,121260,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,sha256:3dd6e4a628b0a296e4dcf9bc65cdbaf89bf1e112f5c2ac5d1bdc2919ec051048
2026-08-07T12:33:51+09:00,189906968576,96840966144,84889350144,9829260,11796480,GREEN,12580884,1981428,NOT_SEPARATELY_RECORDED,NONE,QUEUE_EXHAUSTED_QA,121260,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,sha256:3dd6e4a628b0a296e4dcf9bc65cdbaf89bf1e112f5c2ac5d1bdc2919ec051048
2026-08-07T12:48:51+09:00,189906968576,96835502080,84894814208,9829264,11796480,GREEN,12675352,1981428,NOT_SEPARATELY_RECORDED,NONE,QUEUE_EXHAUSTED_QA,121260,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,sha256:3dd6e4a628b0a296e4dcf9bc65cdbaf89bf1e112f5c2ac5d1bdc2919ec051048
2026-08-07T13:03:51+09:00,189906968576,96839200768,84891115520,9829263,11796480,GREEN,12650672,1981428,NOT_SEPARATELY_RECORDED,NONE,QUEUE_EXHAUSTED_QA,121260,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,sha256:3dd6e4a628b0a296e4dcf9bc65cdbaf89bf1e112f5c2ac5d1bdc2919ec051048
2026-08-07T13:18:51+09:00,189906968576,96839684096,84890632192,9829261,11796480,GREEN,12653644,1981384,NOT_SEPARATELY_RECORDED,NONE,QUEUE_EXHAUSTED_QA,121260,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,sha256:3dd6e4a628b0a296e4dcf9bc65cdbaf89bf1e112f5c2ac5d1bdc2919ec051048
2026-08-07T13:33:51+09:00,189906968576,96838328320,84891987968,9829262,11796480,GREEN,12606636,1981380,NOT_SEPARATELY_RECORDED,NONE,QUEUE_EXHAUSTED_QA,121260,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,sha256:3dd6e4a628b0a296e4dcf9bc65cdbaf89bf1e112f5c2ac5d1bdc2919ec051048
2026-08-07T13:48:51+09:00,189906968576,96838172672,84892143616,9829261,11796480,GREEN,12631448,1977552,NOT_SEPARATELY_RECORDED,NONE,QUEUE_EXHAUSTED_QA,121260,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,sha256:3dd6e4a628b0a296e4dcf9bc65cdbaf89bf1e112f5c2ac5d1bdc2919ec051048
2026-08-07T14:03:51+09:00,189906968576,96861794304,84868521984,9829219,11796480,GREEN,12513416,1977388,NOT_SEPARATELY_RECORDED,NONE,QUEUE_EXHAUSTED_QA,121260,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,sha256:3dd6e4a628b0a296e4dcf9bc65cdbaf89bf1e112f5c2ac5d1bdc2919ec051048
