split_seed,dataset_id,model_id,alpha,outcome,candidate_count,safe_count,rejected_count,failed_count,v_cert,v_amb,coverage_rate,oracle_candidate,oracle_mean_total_ms,reference_candidate,reference_mean_total_ms,oracle_speedup_vs_reference,latency_only_candidate,latency_only_status,latency_only_mean_total_ms
2,digits_binary,linear_poly3,0.9,SELECTED,22,12,8,2,263,7,0.9740740740740741,default__rescale_aware,197.727707363,default__rescale_aware,197.727707363,1.0,short_chain_3__baseline_non_rescale,REJECTED,118.7437970148
2,digits_binary,mlp_square_linear_score,0.1,SELECTED,22,18,4,0,249,21,0.9222222222222223,short_chain_6_scale40__baseline_non_rescale,251.8055371407,default__rescale_aware,301.443069863,1.1971264543502247,short_chain_3__rescale_aware,REJECTED,124.4345761148
2,digits_binary,mlp_square_linear_score,0.25,SELECTED,22,18,4,0,249,21,0.9222222222222223,short_chain_6_scale40__baseline_non_rescale,251.8055371407,default__rescale_aware,301.443069863,1.1971264543502247,short_chain_3__rescale_aware,REJECTED,124.4345761148
2,digits_binary,mlp_square_linear_score,0.5,SELECTED,22,18,4,0,249,21,0.9222222222222223,short_chain_6_scale40__baseline_non_rescale,251.8055371407,default__rescale_aware,301.443069863,1.1971264543502247,short_chain_3__rescale_aware,REJECTED,124.4345761148
2,digits_binary,mlp_square_linear_score,0.75,SELECTED,22,18,4,0,249,21,0.9222222222222223,short_chain_6_scale40__baseline_non_rescale,251.8055371407,default__rescale_aware,301.443069863,1.1971264543502247,short_chain_3__rescale_aware,REJECTED,124.4345761148
2,digits_binary,mlp_square_linear_score,0.9,SELECTED,22,18,4,0,249,21,0.9222222222222223,short_chain_6_scale40__baseline_non_rescale,251.8055371407,default__rescale_aware,301.443069863,1.1971264543502247,short_chain_3__rescale_aware,REJECTED,124.4345761148
2,iris_binary,linear_poly3,0.1,SELECTED,22,12,8,2,14,0,1.0,default__rescale_aware,131.0232617857,default__rescale_aware,131.0232617857,1.0,short_chain_3__baseline_non_rescale,REJECTED,104.9067321429
2,iris_binary,linear_poly3,0.25,SELECTED,22,12,8,2,14,0,1.0,default__rescale_aware,131.0232617857,default__rescale_aware,131.0232617857,1.0,short_chain_3__baseline_non_rescale,REJECTED,104.9067321429
2,iris_binary,linear_poly3,0.5,SELECTED,22,12,8,2,14,0,1.0,default__rescale_aware,131.0232617857,default__rescale_aware,131.0232617857,1.0,short_chain_3__baseline_non_rescale,REJECTED,104.9067321429
2,iris_binary,linear_poly3,0.75,SELECTED,22,12,8,2,14,0,1.0,default__rescale_aware,131.0232617857,default__rescale_aware,131.0232617857,1.0,short_chain_3__baseline_non_rescale,REJECTED,104.9067321429
2,iris_binary,linear_poly3,0.9,SELECTED,22,12,8,2,14,0,1.0,default__rescale_aware,131.0232617857,default__rescale_aware,131.0232617857,1.0,short_chain_3__baseline_non_rescale,REJECTED,104.9067321429
2,iris_binary,mlp_square_linear_score,0.1,SELECTED,22,18,4,0,14,0,1.0,short_chain_6_scale40__baseline_non_rescale,189.8090405714,default__rescale_aware,233.7743973571,1.2316294137167911,short_chain_3__rescale_aware,REJECTED,97.5711895714
2,iris_binary,mlp_square_linear_score,0.25,SELECTED,22,18,4,0,14,0,1.0,short_chain_6_scale40__baseline_non_rescale,189.8090405714,default__rescale_aware,233.7743973571,1.2316294137167911,short_chain_3__rescale_aware,REJECTED,97.5711895714
2,iris_binary,mlp_square_linear_score,0.5,SELECTED,22,18,4,0,14,0,1.0,short_chain_6_scale40__baseline_non_rescale,189.8090405714,default__rescale_aware,233.7743973571,1.2316294137167911,short_chain_3__rescale_aware,REJECTED,97.5711895714
2,iris_binary,mlp_square_linear_score,0.75,SELECTED,22,18,4,0,14,0,1.0,short_chain_6_scale40__baseline_non_rescale,189.8090405714,default__rescale_aware,233.7743973571,1.2316294137167911,short_chain_3__rescale_aware,REJECTED,97.5711895714
2,iris_binary,mlp_square_linear_score,0.9,SELECTED,22,18,4,0,14,0,1.0,short_chain_6_scale40__baseline_non_rescale,189.8090405714,default__rescale_aware,233.7743973571,1.2316294137167911,short_chain_3__rescale_aware,REJECTED,97.5711895714
2,mnist_pool16,linear_poly3,0.1,SELECTED,22,12,8,2,242,7,0.9718875502008032,default__rescale_aware,332.9721411606,default__rescale_aware,332.9721411606,1.0,short_chain_3__baseline_non_rescale,REJECTED,188.8850890602
2,mnist_pool16,linear_poly3,0.25,SELECTED,22,12,8,2,242,7,0.9718875502008032,default__rescale_aware,332.9721411606,default__rescale_aware,332.9721411606,1.0,short_chain_3__baseline_non_rescale,REJECTED,188.8850890602
2,mnist_pool16,linear_poly3,0.5,SELECTED,22,12,8,2,242,7,0.9718875502008032,default__rescale_aware,332.9721411606,default__rescale_aware,332.9721411606,1.0,short_chain_3__baseline_non_rescale,REJECTED,188.8850890602
2,mnist_pool16,linear_poly3,0.75,SELECTED,22,12,8,2,242,7,0.9718875502008032,default__rescale_aware,332.9721411606,default__rescale_aware,332.9721411606,1.0,short_chain_3__baseline_non_rescale,REJECTED,188.8850890602
2,mnist_pool16,linear_poly3,0.9,SELECTED,22,12,8,2,242,7,0.9718875502008032,default__rescale_aware,332.9721411606,default__rescale_aware,332.9721411606,1.0,short_chain_3__baseline_non_rescale,REJECTED,188.8850890602
2,mnist_pool16,mlp_square_linear_score,0.1,SELECTED,22,18,4,0,246,3,0.9879518072289156,short_chain_6_scale38__baseline_non_rescale,381.0420333815,default__rescale_aware,445.029978241,1.1679288352826815,short_chain_3__rescale_aware,REJECTED,196.88118649
2,mnist_pool16,mlp_square_linear_score,0.25,SELECTED,22,18,4,0,246,3,0.9879518072289156,short_chain_6_scale38__baseline_non_rescale,381.0420333815,default__rescale_aware,445.029978241,1.1679288352826815,short_chain_3__rescale_aware,REJECTED,196.88118649
2,mnist_pool16,mlp_square_linear_score,0.5,SELECTED,22,18,4,0,246,3,0.9879518072289156,short_chain_6_scale38__baseline_non_rescale,381.0420333815,default__rescale_aware,445.029978241,1.1679288352826815,short_chain_3__rescale_aware,REJECTED,196.88118649
2,mnist_pool16,mlp_square_linear_score,0.75,SELECTED,22,18,4,0,246,3,0.9879518072289156,short_chain_6_scale38__baseline_non_rescale,381.0420333815,default__rescale_aware,445.029978241,1.1679288352826815,short_chain_3__rescale_aware,REJECTED,196.88118649
2,mnist_pool16,mlp_square_linear_score,0.9,SELECTED,22,18,4,0,246,3,0.9879518072289156,short_chain_6_scale38__baseline_non_rescale,381.0420333815,default__rescale_aware,445.029978241,1.1679288352826815,short_chain_3__rescale_aware,REJECTED,196.88118649
2,wdbc,linear_poly3,0.1,SELECTED,22,12,8,2,84,1,0.9882352941176471,default__rescale_aware,197.6015431176,default__rescale_aware,197.6015431176,1.0,short_chain_3__baseline_non_rescale,REJECTED,119.5765072235
2,wdbc,linear_poly3,0.25,SELECTED,22,12,8,2,84,1,0.9882352941176471,default__rescale_aware,197.6015431176,default__rescale_aware,197.6015431176,1.0,short_chain_3__baseline_non_rescale,REJECTED,119.5765072235
2,wdbc,linear_poly3,0.5,SELECTED,22,12,8,2,84,1,0.9882352941176471,default__rescale_aware,197.6015431176,default__rescale_aware,197.6015431176,1.0,short_chain_3__baseline_non_rescale,REJECTED,119.5765072235
2,wdbc,linear_poly3,0.75,SELECTED,22,12,8,2,84,1,0.9882352941176471,default__rescale_aware,197.6015431176,default__rescale_aware,197.6015431176,1.0,short_chain_3__baseline_non_rescale,REJECTED,119.5765072235
2,wdbc,linear_poly3,0.9,SELECTED,22,12,8,2,84,1,0.9882352941176471,default__rescale_aware,197.6015431176,default__rescale_aware,197.6015431176,1.0,short_chain_3__baseline_non_rescale,REJECTED,119.5765072235
2,wdbc,mlp_square_linear_score,0.1,SELECTED,22,18,4,0,82,3,0.9647058823529412,short_chain_6_scale38__baseline_non_rescale,252.5076585412,default__rescale_aware,299.2420103529,1.1850809281654906,short_chain_3__rescale_aware,REJECTED,119.4308515647
2,wdbc,mlp_square_linear_score,0.25,SELECTED,22,18,4,0,82,3,0.9647058823529412,short_chain_6_scale38__baseline_non_rescale,252.5076585412,default__rescale_aware,299.2420103529,1.1850809281654906,short_chain_3__rescale_aware,REJECTED,119.4308515647
2,wdbc,mlp_square_linear_score,0.5,SELECTED,22,18,4,0,82,3,0.9647058823529412,short_chain_6_scale38__baseline_non_rescale,252.5076585412,default__rescale_aware,299.2420103529,1.1850809281654906,short_chain_3__rescale_aware,REJECTED,119.4308515647
2,wdbc,mlp_square_linear_score,0.75,SELECTED,22,18,4,0,82,3,0.9647058823529412,short_chain_6_scale38__baseline_non_rescale,252.5076585412,default__rescale_aware,299.2420103529,1.1850809281654906,short_chain_3__rescale_aware,REJECTED,119.4308515647
2,wdbc,mlp_square_linear_score,0.9,SELECTED,22,18,4,0,82,3,0.9647058823529412,short_chain_6_scale38__baseline_non_rescale,252.5076585412,default__rescale_aware,299.2420103529,1.1850809281654906,short_chain_3__rescale_aware,REJECTED,119.4308515647
3,banknote,linear_poly3,0.1,SELECTED,22,12,8,2,205,0,1.0,default__rescale_aware,135.2488903463,default__rescale_aware,135.2488903463,1.0,short_chain_3__baseline_non_rescale,REJECTED,88.8532906
3,banknote,linear_poly3,0.25,SELECTED,22,12,8,2,205,0,1.0,default__rescale_aware,135.2488903463,default__rescale_aware,135.2488903463,1.0,short_chain_3__baseline_non_rescale,REJECTED,88.8532906
3,banknote,linear_poly3,0.5,SELECTED,22,12,8,2,205,0,1.0,default__rescale_aware,135.2488903463,default__rescale_aware,135.2488903463,1.0,short_chain_3__baseline_non_rescale,REJECTED,88.8532906
3,banknote,linear_poly3,0.75,SELECTED,22,12,8,2,205,0,1.0,default__rescale_aware,135.2488903463,default__rescale_aware,135.2488903463,1.0,short_chain_3__baseline_non_rescale,REJECTED,88.8532906
3,banknote,linear_poly3,0.9,SELECTED,22,12,8,2,205,0,1.0,default__rescale_aware,135.2488903463,default__rescale_aware,135.2488903463,1.0,short_chain_3__baseline_non_rescale,REJECTED,88.8532906
3,banknote,mlp_square_linear_score,0.1,SELECTED,22,18,4,0,205,0,1.0,short_chain_6_scale42__baseline_non_rescale,196.383041361,default__rescale_aware,236.2722332,1.2031193302769656,short_chain_3__rescale_aware,REJECTED,86.6319519415
3,banknote,mlp_square_linear_score,0.25,SELECTED,22,18,4,0,205,0,1.0,short_chain_6_scale42__baseline_non_rescale,196.383041361,default__rescale_aware,236.2722332,1.2031193302769656,short_chain_3__rescale_aware,REJECTED,86.6319519415
3,banknote,mlp_square_linear_score,0.5,SELECTED,22,18,4,0,205,0,1.0,short_chain_6_scale42__baseline_non_rescale,196.383041361,default__rescale_aware,236.2722332,1.2031193302769656,short_chain_3__rescale_aware,REJECTED,86.6319519415
3,banknote,mlp_square_linear_score,0.75,SELECTED,22,18,4,0,205,0,1.0,short_chain_6_scale42__baseline_non_rescale,196.383041361,default__rescale_aware,236.2722332,1.2031193302769656,short_chain_3__rescale_aware,REJECTED,86.6319519415
3,banknote,mlp_square_linear_score,0.9,SELECTED,22,18,4,0,205,0,1.0,short_chain_6_scale42__baseline_non_rescale,196.383041361,default__rescale_aware,236.2722332,1.2031193302769656,short_chain_3__rescale_aware,REJECTED,86.6319519415
3,digits_binary,linear_poly3,0.1,SELECTED,22,12,8,2,266,4,0.9851851851851852,default__rescale_aware,206.3231772,default__rescale_aware,206.3231772,1.0,short_chain_3__baseline_non_rescale,REJECTED,125.5101120852
3,digits_binary,linear_poly3,0.25,SELECTED,22,12,8,2,266,4,0.9851851851851852,default__rescale_aware,206.3231772,default__rescale_aware,206.3231772,1.0,short_chain_3__baseline_non_rescale,REJECTED,125.5101120852
3,digits_binary,linear_poly3,0.5,SELECTED,22,12,8,2,266,4,0.9851851851851852,default__rescale_aware,206.3231772,default__rescale_aware,206.3231772,1.0,short_chain_3__baseline_non_rescale,REJECTED,125.5101120852
3,digits_binary,linear_poly3,0.75,SELECTED,22,12,8,2,266,4,0.9851851851851852,default__rescale_aware,206.3231772,default__rescale_aware,206.3231772,1.0,short_chain_3__baseline_non_rescale,REJECTED,125.5101120852
3,digits_binary,linear_poly3,0.9,SELECTED,22,12,8,2,266,4,0.9851851851851852,default__rescale_aware,206.3231772,default__rescale_aware,206.3231772,1.0,short_chain_3__baseline_non_rescale,REJECTED,125.5101120852
3,digits_binary,mlp_square_linear_score,0.1,SELECTED,22,18,4,0,254,16,0.9407407407407408,short_chain_6_scale42__baseline_non_rescale,260.3488150778,default__rescale_aware,311.0974048444,1.1949253725292923,short_chain_3__rescale_aware,REJECTED,125.3429702963
3,digits_binary,mlp_square_linear_score,0.25,SELECTED,22,18,4,0,254,16,0.9407407407407408,short_chain_6_scale42__baseline_non_rescale,260.3488150778,default__rescale_aware,311.0974048444,1.1949253725292923,short_chain_3__rescale_aware,REJECTED,125.3429702963
3,digits_binary,mlp_square_linear_score,0.5,SELECTED,22,18,4,0,254,16,0.9407407407407408,short_chain_6_scale42__baseline_non_rescale,260.3488150778,default__rescale_aware,311.0974048444,1.1949253725292923,short_chain_3__rescale_aware,REJECTED,125.3429702963
3,digits_binary,mlp_square_linear_score,0.75,SELECTED,22,18,4,0,254,16,0.9407407407407408,short_chain_6_scale42__baseline_non_rescale,260.3488150778,default__rescale_aware,311.0974048444,1.1949253725292923,short_chain_3__rescale_aware,REJECTED,125.3429702963
3,digits_binary,mlp_square_linear_score,0.9,SELECTED,22,18,4,0,254,16,0.9407407407407408,short_chain_6_scale42__baseline_non_rescale,260.3488150778,default__rescale_aware,311.0974048444,1.1949253725292923,short_chain_3__rescale_aware,REJECTED,125.3429702963
3,iris_binary,linear_poly3,0.1,SELECTED,22,12,8,2,14,0,1.0,default__rescale_aware,146.9145607857,default__rescale_aware,146.9145607857,1.0,short_chain_3__baseline_non_rescale,REJECTED,104.1835099286
3,iris_binary,linear_poly3,0.25,SELECTED,22,12,8,2,14,0,1.0,default__rescale_aware,146.9145607857,default__rescale_aware,146.9145607857,1.0,short_chain_3__baseline_non_rescale,REJECTED,104.1835099286
3,iris_binary,linear_poly3,0.5,SELECTED,22,12,8,2,14,0,1.0,default__rescale_aware,146.9145607857,default__rescale_aware,146.9145607857,1.0,short_chain_3__baseline_non_rescale,REJECTED,104.1835099286
3,iris_binary,linear_poly3,0.75,SELECTED,22,12,8,2,14,0,1.0,default__rescale_aware,146.9145607857,default__rescale_aware,146.9145607857,1.0,short_chain_3__baseline_non_rescale,REJECTED,104.1835099286
3,iris_binary,linear_poly3,0.9,SELECTED,22,12,8,2,14,0,1.0,default__rescale_aware,146.9145607857,default__rescale_aware,146.9145607857,1.0,short_chain_3__baseline_non_rescale,REJECTED,104.1835099286
3,iris_binary,mlp_square_linear_score,0.1,SELECTED,22,18,4,0,14,0,1.0,short_chain_6_scale40__baseline_non_rescale,196.3427615,default__rescale_aware,237.2265335714,1.208226530782496,short_chain_3__rescale_aware,REJECTED,90.7220444286
3,iris_binary,mlp_square_linear_score,0.25,SELECTED,22,18,4,0,14,0,1.0,short_chain_6_scale40__baseline_non_rescale,196.3427615,default__rescale_aware,237.2265335714,1.208226530782496,short_chain_3__rescale_aware,REJECTED,90.7220444286
3,iris_binary,mlp_square_linear_score,0.5,SELECTED,22,18,4,0,14,0,1.0,short_chain_6_scale40__baseline_non_rescale,196.3427615,default__rescale_aware,237.2265335714,1.208226530782496,short_chain_3__rescale_aware,REJECTED,90.7220444286
3,iris_binary,mlp_square_linear_score,0.75,SELECTED,22,18,4,0,14,0,1.0,short_chain_6_scale40__baseline_non_rescale,196.3427615,default__rescale_aware,237.2265335714,1.208226530782496,short_chain_3__rescale_aware,REJECTED,90.7220444286
3,iris_binary,mlp_square_linear_score,0.9,SELECTED,22,18,4,0,14,0,1.0,short_chain_6_scale40__baseline_non_rescale,196.3427615,default__rescale_aware,237.2265335714,1.208226530782496,short_chain_3__rescale_aware,REJECTED,90.7220444286
3,mnist_pool16,linear_poly3,0.1,SELECTED,22,12,8,2,243,6,0.9759036144578314,default__rescale_aware,371.1954186265,default__rescale_aware,371.1954186265,1.0,short_chain_3__baseline_non_rescale,REJECTED,281.3686704819
3,mnist_pool16,linear_poly3,0.25,SELECTED,22,12,8,2,243,6,0.9759036144578314,default__rescale_aware,371.1954186265,default__rescale_aware,371.1954186265,1.0,short_chain_3__baseline_non_rescale,REJECTED,281.3686704819
3,mnist_pool16,linear_poly3,0.5,SELECTED,22,12,8,2,243,6,0.9759036144578314,default__rescale_aware,371.1954186265,default__rescale_aware,371.1954186265,1.0,short_chain_3__baseline_non_rescale,REJECTED,281.3686704819
3,mnist_pool16,linear_poly3,0.75,SELECTED,22,12,8,2,243,6,0.9759036144578314,default__rescale_aware,371.1954186265,default__rescale_aware,371.1954186265,1.0,short_chain_3__baseline_non_rescale,REJECTED,281.3686704819
3,mnist_pool16,linear_poly3,0.9,SELECTED,22,12,8,2,243,6,0.9759036144578314,default__rescale_aware,371.1954186265,default__rescale_aware,371.1954186265,1.0,short_chain_3__baseline_non_rescale,REJECTED,281.3686704819
3,mnist_pool16,mlp_square_linear_score,0.1,SELECTED,22,18,4,0,248,1,0.9959839357429718,short_chain_6_scale42__baseline_non_rescale,448.2227165221,default__rescale_aware,520.3730718715,1.1609698765587722,short_chain_3__rescale_aware,REJECTED,231.452453249
3,mnist_pool16,mlp_square_linear_score,0.25,SELECTED,22,18,4,0,248,1,0.9959839357429718,short_chain_6_scale42__baseline_non_rescale,448.2227165221,default__rescale_aware,520.3730718715,1.1609698765587722,short_chain_3__rescale_aware,REJECTED,231.452453249
3,mnist_pool16,mlp_square_linear_score,0.5,SELECTED,22,18,4,0,248,1,0.9959839357429718,short_chain_6_scale42__baseline_non_rescale,448.2227165221,default__rescale_aware,520.3730718715,1.1609698765587722,short_chain_3__rescale_aware,REJECTED,231.452453249
3,mnist_pool16,mlp_square_linear_score,0.75,SELECTED,22,18,4,0,248,1,0.9959839357429718,short_chain_6_scale42__baseline_non_rescale,448.2227165221,default__rescale_aware,520.3730718715,1.1609698765587722,short_chain_3__rescale_aware,REJECTED,231.452453249
3,mnist_pool16,mlp_square_linear_score,0.9,SELECTED,22,18,4,0,248,1,0.9959839357429718,short_chain_6_scale42__baseline_non_rescale,448.2227165221,default__rescale_aware,520.3730718715,1.1609698765587722,short_chain_3__rescale_aware,REJECTED,231.452453249
3,wdbc,linear_poly3,0.1,SELECTED,22,12,8,2,84,1,0.9882352941176471,default__rescale_aware,224.6109062235,default__rescale_aware,224.6109062235,1.0,short_chain_3__baseline_non_rescale,REJECTED,143.3701452
3,wdbc,linear_poly3,0.25,SELECTED,22,12,8,2,84,1,0.9882352941176471,default__rescale_aware,224.6109062235,default__rescale_aware,224.6109062235,1.0,short_chain_3__baseline_non_rescale,REJECTED,143.3701452
3,wdbc,linear_poly3,0.5,SELECTED,22,12,8,2,84,1,0.9882352941176471,default__rescale_aware,224.6109062235,default__rescale_aware,224.6109062235,1.0,short_chain_3__baseline_non_rescale,REJECTED,143.3701452
3,wdbc,linear_poly3,0.75,SELECTED,22,12,8,2,84,1,0.9882352941176471,default__rescale_aware,224.6109062235,default__rescale_aware,224.6109062235,1.0,short_chain_3__baseline_non_rescale,REJECTED,143.3701452
3,wdbc,linear_poly3,0.9,SELECTED,22,12,8,2,84,1,0.9882352941176471,default__rescale_aware,224.6109062235,default__rescale_aware,224.6109062235,1.0,short_chain_3__baseline_non_rescale,REJECTED,143.3701452
3,wdbc,mlp_square_linear_score,0.1,SELECTED,22,18,4,0,81,4,0.9529411764705882,short_chain_6_scale38__baseline_non_rescale,295.2915885647,default__rescale_aware,348.6040443765,1.1805417352757372,short_chain_3__rescale_aware,REJECTED,148.4085936588
3,wdbc,mlp_square_linear_score,0.25,SELECTED,22,18,4,0,81,4,0.9529411764705882,short_chain_6_scale38__baseline_non_rescale,295.2915885647,default__rescale_aware,348.6040443765,1.1805417352757372,short_chain_3__rescale_aware,REJECTED,148.4085936588
3,wdbc,mlp_square_linear_score,0.5,SELECTED,22,18,4,0,81,4,0.9529411764705882,short_chain_6_scale38__baseline_non_rescale,295.2915885647,default__rescale_aware,348.6040443765,1.1805417352757372,short_chain_3__rescale_aware,REJECTED,148.4085936588
3,wdbc,mlp_square_linear_score,0.75,SELECTED,22,18,4,0,81,4,0.9529411764705882,short_chain_6_scale38__baseline_non_rescale,295.2915885647,default__rescale_aware,348.6040443765,1.1805417352757372,short_chain_3__rescale_aware,REJECTED,148.4085936588
3,wdbc,mlp_square_linear_score,0.9,SELECTED,22,18,4,0,81,4,0.9529411764705882,short_chain_6_scale38__baseline_non_rescale,295.2915885647,default__rescale_aware,348.6040443765,1.1805417352757372,short_chain_3__rescale_aware,REJECTED,148.4085936588
4,banknote,linear_poly3,0.1,SELECTED,22,12,8,2,205,0,1.0,default__rescale_aware,156.6656053902,default__rescale_aware,156.6656053902,1.0,short_chain_3__baseline_non_rescale,REJECTED,105.737973478
4,banknote,linear_poly3,0.25,SELECTED,22,12,8,2,205,0,1.0,default__rescale_aware,156.6656053902,default__rescale_aware,156.6656053902,1.0,short_chain_3__baseline_non_rescale,REJECTED,105.737973478
4,banknote,linear_poly3,0.5,SELECTED,22,12,8,2,205,0,1.0,default__rescale_aware,156.6656053902,default__rescale_aware,156.6656053902,1.0,short_chain_3__baseline_non_rescale,REJECTED,105.737973478
4,banknote,linear_poly3,0.75,SELECTED,22,12,8,2,205,0,1.0,default__rescale_aware,156.6656053902,default__rescale_aware,156.6656053902,1.0,short_chain_3__baseline_non_rescale,REJECTED,105.737973478
4,banknote,linear_poly3,0.9,SELECTED,22,12,8,2,205,0,1.0,default__rescale_aware,156.6656053902,default__rescale_aware,156.6656053902,1.0,short_chain_3__baseline_non_rescale,REJECTED,105.737973478
4,banknote,mlp_square_linear_score,0.1,SELECTED,22,18,4,0,205,0,1.0,short_chain_6_scale38__baseline_non_rescale,223.386671078,default__rescale_aware,267.3193930341,1.1966667113310445,short_chain_3__rescale_aware,REJECTED,102.2445515756
4,banknote,mlp_square_linear_score,0.25,SELECTED,22,18,4,0,205,0,1.0,short_chain_6_scale38__baseline_non_rescale,223.386671078,default__rescale_aware,267.3193930341,1.1966667113310445,short_chain_3__rescale_aware,REJECTED,102.2445515756
4,banknote,mlp_square_linear_score,0.5,SELECTED,22,18,4,0,205,0,1.0,short_chain_6_scale38__baseline_non_rescale,223.386671078,default__rescale_aware,267.3193930341,1.1966667113310445,short_chain_3__rescale_aware,REJECTED,102.2445515756
4,banknote,mlp_square_linear_score,0.75,SELECTED,22,18,4,0,205,0,1.0,short_chain_6_scale38__baseline_non_rescale,223.386671078,default__rescale_aware,267.3193930341,1.1966667113310445,short_chain_3__rescale_aware,REJECTED,102.2445515756
4,banknote,mlp_square_linear_score,0.9,SELECTED,22,18,4,0,205,0,1.0,short_chain_6_scale38__baseline_non_rescale,223.386671078,default__rescale_aware,267.3193930341,1.1966667113310445,short_chain_3__rescale_aware,REJECTED,102.2445515756
4,digits_binary,linear_poly3,0.1,SELECTED,22,12,8,2,264,6,0.9777777777777777,default__rescale_aware,229.7667330185,default__rescale_aware,229.7667330185,1.0,short_chain_3__baseline_non_rescale,REJECTED,144.4406609407
4,digits_binary,linear_poly3,0.25,SELECTED,22,12,8,2,264,6,0.9777777777777777,default__rescale_aware,229.7667330185,default__rescale_aware,229.7667330185,1.0,short_chain_3__baseline_non_rescale,REJECTED,144.4406609407
4,digits_binary,linear_poly3,0.5,SELECTED,22,12,8,2,264,6,0.9777777777777777,default__rescale_aware,229.7667330185,default__rescale_aware,229.7667330185,1.0,short_chain_3__baseline_non_rescale,REJECTED,144.4406609407
4,digits_binary,linear_poly3,0.75,SELECTED,22,12,8,2,264,6,0.9777777777777777,default__rescale_aware,229.7667330185,default__rescale_aware,229.7667330185,1.0,short_chain_3__baseline_non_rescale,REJECTED,144.4406609407
4,digits_binary,linear_poly3,0.9,SELECTED,22,12,8,2,264,6,0.9777777777777777,default__rescale_aware,229.7667330185,default__rescale_aware,229.7667330185,1.0,short_chain_3__baseline_non_rescale,REJECTED,144.4406609407
4,digits_binary,mlp_square_linear_score,0.1,SELECTED,22,18,4,0,248,22,0.9185185185185185,short_chain_6_scale42__baseline_non_rescale,299.0617854667,default__rescale_aware,352.3481495815,1.1781784457403817,short_chain_3__rescale_aware,REJECTED,141.7705267778
4,digits_binary,mlp_square_linear_score,0.25,SELECTED,22,18,4,0,248,22,0.9185185185185185,short_chain_6_scale42__baseline_non_rescale,299.0617854667,default__rescale_aware,352.3481495815,1.1781784457403817,short_chain_3__rescale_aware,REJECTED,141.7705267778
4,digits_binary,mlp_square_linear_score,0.5,SELECTED,22,18,4,0,248,22,0.9185185185185185,short_chain_6_scale42__baseline_non_rescale,299.0617854667,default__rescale_aware,352.3481495815,1.1781784457403817,short_chain_3__rescale_aware,REJECTED,141.7705267778
4,digits_binary,mlp_square_linear_score,0.75,SELECTED,22,18,4,0,248,22,0.9185185185185185,short_chain_6_scale42__baseline_non_rescale,299.0617854667,default__rescale_aware,352.3481495815,1.1781784457403817,short_chain_3__rescale_aware,REJECTED,141.7705267778
4,digits_binary,mlp_square_linear_score,0.9,SELECTED,22,18,4,0,248,22,0.9185185185185185,short_chain_6_scale42__baseline_non_rescale,299.0617854667,default__rescale_aware,352.3481495815,1.1781784457403817,short_chain_3__rescale_aware,REJECTED,141.7705267778
4,iris_binary,linear_poly3,0.1,SELECTED,22,12,8,2,14,0,1.0,default__rescale_aware,176.8852953571,default__rescale_aware,176.8852953571,1.0,short_chain_3__baseline_non_rescale,REJECTED,105.2548150714
4,iris_binary,linear_poly3,0.25,SELECTED,22,12,8,2,14,0,1.0,default__rescale_aware,176.8852953571,default__rescale_aware,176.8852953571,1.0,short_chain_3__baseline_non_rescale,REJECTED,105.2548150714
4,iris_binary,linear_poly3,0.5,SELECTED,22,12,8,2,14,0,1.0,default__rescale_aware,176.8852953571,default__rescale_aware,176.8852953571,1.0,short_chain_3__baseline_non_rescale,REJECTED,105.2548150714
4,iris_binary,linear_poly3,0.75,SELECTED,22,12,8,2,14,0,1.0,default__rescale_aware,176.8852953571,default__rescale_aware,176.8852953571,1.0,short_chain_3__baseline_non_rescale,REJECTED,105.2548150714
4,iris_binary,linear_poly3,0.9,SELECTED,22,12,8,2,14,0,1.0,default__rescale_aware,176.8852953571,default__rescale_aware,176.8852953571,1.0,short_chain_3__baseline_non_rescale,REJECTED,105.2548150714
4,iris_binary,mlp_square_linear_score,0.1,SELECTED,22,18,4,0,14,0,1.0,short_chain_6_scale40__baseline_non_rescale,219.6693607857,default__rescale_aware,281.7057264286,1.282407912605618,short_chain_3__rescale_aware,REJECTED,108.3934025
4,iris_binary,mlp_square_linear_score,0.25,SELECTED,22,18,4,0,14,0,1.0,short_chain_6_scale40__baseline_non_rescale,219.6693607857,default__rescale_aware,281.7057264286,1.282407912605618,short_chain_3__rescale_aware,REJECTED,108.3934025
4,iris_binary,mlp_square_linear_score,0.5,SELECTED,22,18,4,0,14,0,1.0,short_chain_6_scale40__baseline_non_rescale,219.6693607857,default__rescale_aware,281.7057264286,1.282407912605618,short_chain_3__rescale_aware,REJECTED,108.3934025
4,iris_binary,mlp_square_linear_score,0.75,SELECTED,22,18,4,0,14,0,1.0,short_chain_6_scale40__baseline_non_rescale,219.6693607857,default__rescale_aware,281.7057264286,1.282407912605618,short_chain_3__rescale_aware,REJECTED,108.3934025
4,iris_binary,mlp_square_linear_score,0.9,SELECTED,22,18,4,0,14,0,1.0,short_chain_6_scale40__baseline_non_rescale,219.6693607857,default__rescale_aware,281.7057264286,1.282407912605618,short_chain_3__rescale_aware,REJECTED,108.3934025
4,mnist_pool16,linear_poly3,0.1,SELECTED,22,12,8,2,242,7,0.9718875502008032,default__rescale_aware,378.0286075301,default__rescale_aware,378.0286075301,1.0,short_chain_3__baseline_non_rescale,REJECTED,223.8658427108
