split_seed,dataset_id,model_id,candidate_id,profile,path,evaluation_mode,alpha,certificate_status,run_status,exit_code,sample_count,v_cert,v_amb,coverage_rate,margin_floor,decision_flips_v_cert,error_violations_v_cert,max_y_error_v_cert,mean_total_ms,median_total_ms,p95_total_ms,mean_eval_only_ms,run_tag
4,digits_binary,linear_poly3,short_chain_3__baseline_non_rescale,short_chain_3,baseline_non_rescale,naive,0.5,REJECTED,ok,0,270,264,6,0.9777777777777777,0.001,121,264,0.6159805173,144.4406609407,135.9476395,181.9193165,29.3835222296,thesisv1_full_seed4_digits_binary_linear_poly3_short_chain_3_baseline_non_rescale
4,digits_binary,linear_poly3,short_chain_3__rescale_aware,short_chain_3,rescale_aware,rescale,0.5,FAILED,failed,1,270,264,6,0.9777777777777777,0.001,,,,,,,,thesisv1_full_seed4_digits_binary_linear_poly3_short_chain_3_rescale_aware
4,digits_binary,mlp_square_linear_score,short_chain_3__baseline_non_rescale,short_chain_3,baseline_non_rescale,naive,0.5,REJECTED,ok,0,270,248,22,0.9185185185185185,0.001,122,248,0.5825953151,181.4579637407,173.010879,223.36365955,65.3265152,thesisv1_full_seed4_digits_binary_mlp_square_linear_score_short_chain_3_baseline_non_rescale
4,digits_binary,mlp_square_linear_score,short_chain_3__rescale_aware,short_chain_3,rescale_aware,rescale,0.5,REJECTED,ok,0,270,248,22,0.9185185185185185,0.001,122,248,0.5825953151,141.7705267778,136.6054415,175.5295154,67.226932237,thesisv1_full_seed4_digits_binary_mlp_square_linear_score_short_chain_3_rescale_aware
4,iris_binary,linear_poly3,short_chain_3__baseline_non_rescale,short_chain_3,baseline_non_rescale,naive,0.5,REJECTED,ok,0,14,14,0,1.0,0.001,7,14,0.6450800057,105.2548150714,95.537487,152.79037435,28.1109704286,thesisv1_full_seed4_iris_binary_linear_poly3_short_chain_3_baseline_non_rescale
4,iris_binary,linear_poly3,short_chain_3__rescale_aware,short_chain_3,rescale_aware,rescale,0.5,FAILED,failed,1,14,14,0,1.0,0.001,,,,,,,,thesisv1_full_seed4_iris_binary_linear_poly3_short_chain_3_rescale_aware
4,iris_binary,mlp_square_linear_score,short_chain_3__baseline_non_rescale,short_chain_3,baseline_non_rescale,naive,0.5,REJECTED,ok,0,14,14,0,1.0,0.001,7,14,0.6451233846,136.6534015,133.6205925,165.29001575,60.7920753571,thesisv1_full_seed4_iris_binary_mlp_square_linear_score_short_chain_3_baseline_non_rescale
4,iris_binary,mlp_square_linear_score,short_chain_3__rescale_aware,short_chain_3,rescale_aware,rescale,0.5,REJECTED,ok,0,14,14,0,1.0,0.001,7,14,0.6451233846,108.3934025,106.26702,140.62134905,65.6247082857,thesisv1_full_seed4_iris_binary_mlp_square_linear_score_short_chain_3_rescale_aware
4,mnist_pool16,linear_poly3,short_chain_3__baseline_non_rescale,short_chain_3,baseline_non_rescale,naive,0.5,REJECTED,ok,0,249,242,7,0.9718875502008032,0.001,111,242,0.6450031292,223.8658427108,215.553082,273.741176,32.6031011084,thesisv1_full_seed4_mnist_pool16_linear_poly3_short_chain_3_baseline_non_rescale
4,mnist_pool16,linear_poly3,short_chain_3__rescale_aware,short_chain_3,rescale_aware,rescale,0.5,FAILED,failed,1,249,242,7,0.9718875502008032,0.001,,,,,,,,thesisv1_full_seed4_mnist_pool16_linear_poly3_short_chain_3_rescale_aware
4,mnist_pool16,mlp_square_linear_score,short_chain_3__baseline_non_rescale,short_chain_3,baseline_non_rescale,naive,0.5,REJECTED,ok,0,249,247,2,0.9919678714859438,0.001,113,247,0.6241065408,270.5558274217,257.966765,337.3871274,79.260922008,thesisv1_full_seed4_mnist_pool16_mlp_square_linear_score_short_chain_3_baseline_non_rescale
4,mnist_pool16,mlp_square_linear_score,short_chain_3__rescale_aware,short_chain_3,rescale_aware,rescale,0.5,REJECTED,ok,0,249,247,2,0.9919678714859438,0.001,113,247,0.6241065408,232.687170988,220.790885,294.8139528,82.06060051,thesisv1_full_seed4_mnist_pool16_mlp_square_linear_score_short_chain_3_rescale_aware
4,wdbc,linear_poly3,short_chain_3__baseline_non_rescale,short_chain_3,baseline_non_rescale,naive,0.5,REJECTED,ok,0,85,83,2,0.9764705882352941,0.001,53,83,0.585054703,148.1323927882,137.957728,200.9671622,29.5806073647,thesisv1_full_seed4_wdbc_linear_poly3_short_chain_3_baseline_non_rescale
4,wdbc,linear_poly3,short_chain_3__rescale_aware,short_chain_3,rescale_aware,rescale,0.5,FAILED,failed,1,85,83,2,0.9764705882352941,0.001,,,,,,,,thesisv1_full_seed4_wdbc_linear_poly3_short_chain_3_rescale_aware
4,wdbc,mlp_square_linear_score,short_chain_3__baseline_non_rescale,short_chain_3,baseline_non_rescale,naive,0.5,REJECTED,ok,0,85,83,2,0.9764705882352941,0.001,55,83,0.5182910782,181.6621545412,172.410466,237.1267668,64.6602410235,thesisv1_full_seed4_wdbc_mlp_square_linear_score_short_chain_3_baseline_non_rescale
4,wdbc,mlp_square_linear_score,short_chain_3__rescale_aware,short_chain_3,rescale_aware,rescale,0.5,REJECTED,ok,0,85,83,2,0.9764705882352941,0.001,55,83,0.5182910782,151.4277844,140.418856,209.7238408,72.3074952,thesisv1_full_seed4_wdbc_mlp_square_linear_score_short_chain_3_rescale_aware
